time_s,surface_radius_m
75300,0.012081666666666668
75360,0.012081333333333335
75420,0.012081000000000001
75480,0.012080666666666667
75540,0.012080333333333334
75600,0.01208
75660,0.012079666666666667
75720,0.012079333333333334
75780,0.012079000000000001
75840,0.012078666666666666
75900,0.012078333333333333
75960,0.012078
76020,0.012077666666666667
76080,0.012077333333333334
76140,0.012077000000000001
76200,0.012076666666666668
76260,0.012076333333333335
76320,0.012076
76380,0.012075666666666667
76440,0.012075333333333334
76500,0.012075000000000001
76560,0.012074666666666668
76620,0.012074333333333334
76680,0.012074000000000001
76740,0.012073666666666667
76800,0.012073333333333333
76860,0.012073
76920,0.012072666666666667
76980,0.012072333333333334
77040,0.012072000000000001
77100,0.012071666666666668
77160,0.012071333333333335
77220,0.012071
77280,0.012070666666666667
77340,0.012070333333333334
77400,0.012070000000000001
77460,0.012069666666666668
77520,0.012069333333333335
77580,0.012069
77640,0.012068666666666667
77700,0.012068333333333334
77760,0.012068000000000001
77820,0.012067666666666668
77880,0.012067333333333334
77940,0.012067000000000001
78000,0.012066666666666667
78060,0.012066333333333333
78120,0.012066
78180,0.012065666666666667
78240,0.012065333333333334
78300,0.012064999999999999
78360,0.012064666666666666
78420,0.012064333333333333
78480,0.012064
78540,0.012063666666666667
78600,0.012063333333333334
78660,0.012063000000000001
78720,0.012062666666666666
78780,0.012062333333333333
78840,0.012062
78900,0.012061666666666667
78960,0.012061333333333334
79020,0.012060999999999999
79080,0.012060666666666666
79140,0.012060333333333333
79200,0.01206
79260,0.01206
79320,0.01206
79380,0.01206
79440,0.01206
79500,0.01206
79560,0.01206
79620,0.01206
79680,0.01206
79740,0.01206
79800,0.01206
79860,0.01206
79920,0.01206
79980,0.01206
80040,0.01206
80100,0.01206
80160,0.01206
80220,0.01206
80280,0.01206
80340,0.01206
80400,0.01206
80460,0.01206
80520,0.01206
80580,0.01206
80640,0.01206
80700,0.01206
80760,0.01206
80820,0.01206
80880,0.01206
80940,0.01206
81000,0.01206
81060,0.012059666666666666
81120,0.012059333333333333
81180,0.012059
81240,0.012058666666666667
81300,0.012058333333333334
81360,0.012057999999999999
81420,0.012057666666666666
81480,0.012057333333333333
81540,0.012057
81600,0.012056666666666667
81660,0.012056333333333334
81720,0.012056000000000001
81780,0.012055666666666668
81840,0.012055333333333335
81900,0.012055
81960,0.012054666666666667
82020,0.012054333333333334
82080,0.012054
82140,0.012053666666666667
82200,0.012053333333333334
82260,0.012053000000000001
82320,0.012052666666666668
82380,0.012052333333333335
82440,0.012052000000000002
82500,0.012051666666666669
82560,0.012051333333333334
82620,0.012051000000000001
82680,0.012050666666666668
82740,0.012050333333333335
82800,0.012050000000000002
82860,0.012050000000000002
82920,0.012050000000000002
82980,0.012050000000000002
83040,0.012050000000000002
83100,0.012050000000000002
83160,0.012050000000000002
83220,0.012050000000000002
83280,0.012050000000000002
83340,0.012050000000000002
83400,0.012050000000000002
83460,0.012050000000000002
83520,0.012050000000000002
83580,0.012050000000000002
83640,0.012050000000000002
83700,0.012050000000000002
83760,0.012050000000000002
83820,0.012050000000000002
83880,0.012050000000000002
83940,0.012050000000000002
84000,0.012050000000000002
84060,0.012050000000000002
84120,0.012050000000000002
84180,0.012050000000000002
84240,0.012050000000000002
84300,0.012050000000000002
84360,0.012050000000000002
84420,0.012050000000000002
84480,0.012050000000000002
84540,0.012050000000000002
84600,0.012050000000000002
84660,0.012049666666666669
84720,0.012049333333333336
84780,0.012049000000000001
84840,0.012048666666666668
84900,0.012048333333333335
84960,0.012048000000000001
85020,0.012047666666666668
85080,0.012047333333333335
85140,0.012047000000000002
85200,0.012046666666666667
85260,0.012046333333333334
85320,0.012046000000000001
85380,0.012045666666666668
85440,0.012045333333333335
85500,0.012045
85560,0.012044666666666667
85620,0.012044333333333334
85680,0.012044000000000001
85740,0.012043666666666668
85800,0.012043333333333335
85860,0.012043000000000002
85920,0.012042666666666667
85980,0.012042333333333334
86040,0.012042000000000001
86100,0.012041666666666668
86160,0.012041333333333334
86220,0.012041
86280,0.012040666666666667
86340,0.012040333333333333
86400,0.01204
86460,0.01204
86520,0.01204
86580,0.01204
86640,0.01204
86700,0.01204
86760,0.01204
86820,0.01204
86880,0.01204
86940,0.01204
87000,0.01204
87060,0.01204
87120,0.01204
87180,0.01204
87240,0.01204
87300,0.01204
87360,0.01204
87420,0.01204
87480,0.01204
87540,0.01204
87600,0.01204
87660,0.01204
87720,0.01204
87780,0.01204
87840,0.01204
87900,0.01204
87960,0.01204
88020,0.01204
88080,0.01204
88140,0.01204
88200,0.01204
88260,0.012039666666666667
88320,0.012039333333333334
88380,0.012039000000000001
88440,0.012038666666666666
88500,0.012038333333333333
88560,0.012038
88620,0.012037666666666667
88680,0.012037333333333334
88740,0.012037000000000001
88800,0.012036666666666668
88860,0.012036333333333335
88920,0.012036
88980,0.012035666666666667
89040,0.012035333333333334
89100,0.012035000000000001
89160,0.012034666666666667
89220,0.012034333333333334
89280,0.012034000000000001
89340,0.012033666666666666
89400,0.012033333333333333
89460,0.012033
89520,0.012032666666666667
89580,0.012032333333333334
89640,0.012032000000000001
89700,0.012031666666666668
89760,0.012031333333333335
89820,0.012031
89880,0.012030666666666667
89940,0.012030333333333334
90000,0.012030000000000001
90060,0.012030000000000001
90120,0.012030000000000001
90180,0.012030000000000001
90240,0.012030000000000001
90300,0.012030000000000001
90360,0.012030000000000001
90420,0.012030000000000001
90480,0.012030000000000001
90540,0.012030000000000001
90600,0.012030000000000001
90660,0.012030000000000001
90720,0.012030000000000001
90780,0.012030000000000001
90840,0.012030000000000001
90900,0.012030000000000001
90960,0.012030000000000001
91020,0.012030000000000001
91080,0.012030000000000001
91140,0.012030000000000001
91200,0.012030000000000001
91260,0.012030000000000001
91320,0.012030000000000001
91380,0.012030000000000001
91440,0.012030000000000001
91500,0.012030000000000001
91560,0.012030000000000001
91620,0.012030000000000001
91680,0.012030000000000001
91740,0.012030000000000001
91800,0.012030000000000001
91860,0.012030000000000001
91920,0.012030000000000001
91980,0.012030000000000001
92040,0.012030000000000001
92100,0.012030000000000001
92160,0.012030000000000001
92220,0.012030000000000001
92280,0.012030000000000001
92340,0.012030000000000001
92400,0.012030000000000001
92460,0.012030000000000001
92520,0.012030000000000001
92580,0.012030000000000001
92640,0.012030000000000001
92700,0.012030000000000001
92760,0.012030000000000001
92820,0.012030000000000001
92880,0.012030000000000001
92940,0.012030000000000001
93000,0.012030000000000001
93060,0.012030000000000001
93120,0.012030000000000001
93180,0.012030000000000001
93240,0.012030000000000001
93300,0.012030000000000001
93360,0.012030000000000001
93420,0.012030000000000001
93480,0.012030000000000001
93540,0.012030000000000001
93600,0.012030000000000001
93660,0.012030000000000001
93720,0.012030000000000001
93780,0.012030000000000001
93840,0.012030000000000001
93900,0.012030000000000001
93960,0.012030000000000001
94020,0.012030000000000001
94080,0.012030000000000001
94140,0.012030000000000001
94200,0.012030000000000001
94260,0.012030000000000001
94320,0.012030000000000001
94380,0.012030000000000001
94440,0.012030000000000001
94500,0.012030000000000001
94560,0.012030000000000001
94620,0.012030000000000001
94680,0.012030000000000001
94740,0.012030000000000001
94800,0.012030000000000001
94860,0.012030000000000001
94920,0.012030000000000001
94980,0.012030000000000001
95040,0.012030000000000001
95100,0.012030000000000001
95160,0.012030000000000001
95220,0.012030000000000001
95280,0.012030000000000001
95340,0.012030000000000001
95400,0.012030000000000001
95460,0.012029666666666668
95520,0.012029333333333335
95580,0.012029000000000001
95640,0.012028666666666667
95700,0.012028333333333334
95760,0.012028
95820,0.012027666666666667
95880,0.012027333333333334
95940,0.012026999999999999
96000,0.012026666666666666
96060,0.012026333333333333
96120,0.012026
96180,0.012025666666666667
96240,0.012025333333333334
96300,0.012025000000000001
96360,0.012024666666666666
96420,0.012024333333333333
96480,0.012024
96540,0.012023666666666667
96600,0.012023333333333334
96660,0.012022999999999999
96720,0.012022666666666666
96780,0.012022333333333333
96840,0.012022
96900,0.012021666666666667
96960,0.012021333333333334
97020,0.012021
97080,0.012020666666666666
97140,0.012020333333333333
97200,0.012019999999999999
97260,0.012019999999999999
97320,0.012019999999999999
97380,0.012019999999999999
97440,0.012019999999999999
97500,0.012019999999999999
97560,0.012019999999999999
97620,0.012019999999999999
97680,0.012019999999999999
97740,0.012019999999999999
97800,0.012019999999999999
97860,0.012019999999999999
97920,0.012019999999999999
97980,0.012019999999999999
98040,0.012019999999999999
98100,0.012019999999999999
98160,0.012019999999999999
98220,0.012019999999999999
98280,0.012019999999999999
98340,0.012019999999999999
98400,0.012019999999999999
98460,0.012019999999999999
98520,0.012019999999999999
98580,0.012019999999999999
98640,0.012019999999999999
98700,0.012019999999999999
98760,0.012019999999999999
98820,0.012019999999999999
98880,0.012019999999999999
98940,0.012019999999999999
99000,0.012019999999999999
99060,0.012019999999999999
99120,0.012019999999999999
99180,0.012019999999999999
99240,0.012019999999999999
99300,0.012019999999999999
99360,0.012019999999999999
99420,0.012019999999999999
99480,0.012019999999999999
99540,0.012019999999999999
99600,0.012019999999999999
99660,0.012019999999999999
99720,0.012019999999999999
99780,0.012019999999999999
99840,0.012019999999999999
99900,0.012019999999999999
99960,0.012019999999999999
100020,0.012019999999999999
100080,0.012019999999999999
100140,0.012019999999999999
100200,0.012019999999999999
100260,0.012019999999999999
100320,0.012019999999999999
100380,0.012019999999999999
100440,0.012019999999999999
100500,0.012019999999999999
100560,0.012019999999999999
100620,0.012019999999999999
100680,0.012019999999999999
100740,0.012019999999999999
100800,0.012019999999999999
100860,0.012019999999999999
100920,0.012019999999999999
100980,0.012019999999999999
101040,0.012019999999999999
101100,0.012019999999999999
101160,0.012019999999999999
101220,0.012019999999999999
101280,0.012019999999999999
101340,0.012019999999999999
101400,0.012019999999999999
101460,0.012019999999999999
101520,0.012019999999999999
101580,0.012019999999999999
101640,0.012019999999999999
101700,0.012019999999999999
101760,0.012019999999999999
101820,0.012019999999999999
101880,0.012019999999999999
101940,0.012019999999999999
102000,0.012019999999999999
102060,0.012019999999999999
102120,0.012019999999999999
102180,0.012019999999999999
102240,0.012019999999999999
102300,0.012019999999999999
102360,0.012019999999999999
102420,0.012019999999999999
102480,0.012019999999999999
102540,0.012019999999999999
102600,0.012019999999999999
102660,0.012019999999999999
102720,0.012019999999999999
102780,0.012019999999999999
102840,0.012019999999999999
102900,0.012019999999999999
102960,0.012019999999999999
103020,0.012019999999999999
103080,0.012019999999999999
103140,0.012019999999999999
103200,0.012019999999999999
103260,0.012019999999999999
103320,0.012019999999999999
103380,0.012019999999999999
103440,0.012019999999999999
103500,0.012019999999999999
103560,0.012019999999999999
103620,0.012019999999999999
103680,0.012019999999999999
103740,0.012019999999999999
103800,0.012019999999999999
103860,0.012019999999999999
103920,0.012019999999999999
103980,0.012019999999999999
104040,0.012019999999999999
104100,0.012019999999999999
104160,0.012019999999999999
104220,0.012019999999999999
104280,0.012019999999999999
104340,0.012019999999999999
104400,0.012019999999999999
104460,0.012019666666666666
104520,0.012019333333333333
104580,0.012019
104640,0.012018666666666667
104700,0.012018333333333332
104760,0.012017999999999999
104820,0.012017666666666666
104880,0.012017333333333333
104940,0.012017
105000,0.012016666666666667
105060,0.012016333333333334
105120,0.012016000000000001
105180,0.012015666666666668
105240,0.012015333333333334
105300,0.012015000000000001
105360,0.012014666666666667
105420,0.012014333333333333
105480,0.012014
105540,0.012013666666666667
105600,0.012013333333333334
105660,0.012013000000000001
105720,0.012012666666666668
105780,0.012012333333333335
105840,0.012012000000000002
105900,0.012011666666666667
105960,0.012011333333333334
106020,0.012011000000000001
106080,0.012010666666666668
106140,0.012010333333333335
106200,0.012010000000000002
106260,0.012010000000000002
106320,0.012010000000000002
106380,0.012010000000000002
106440,0.012010000000000002
106500,0.012010000000000002
106560,0.012010000000000002
106620,0.012010000000000002
106680,0.012010000000000002
106740,0.012010000000000002
106800,0.012010000000000002
106860,0.012010000000000002
106920,0.012010000000000002
106980,0.012010000000000002
107040,0.012010000000000002
107100,0.012010000000000002
107160,0.012010000000000002
107220,0.012010000000000002
107280,0.012010000000000002
107340,0.012010000000000002
107400,0.012010000000000002
107460,0.012010000000000002
107520,0.012010000000000002
107580,0.012010000000000002
107640,0.012010000000000002
107700,0.012010000000000002
107760,0.012010000000000002
107820,0.012010000000000002
107880,0.012010000000000002
107940,0.012010000000000002
108000,0.012010000000000002
108060,0.012010000000000002
108120,0.012010000000000002
108180,0.012010000000000002
108240,0.012010000000000002
108300,0.012010000000000002
108360,0.012010000000000002
108420,0.012010000000000002
108480,0.012010000000000002
108540,0.012010000000000002
108600,0.012010000000000002
108660,0.012010000000000002
108720,0.012010000000000002
108780,0.012010000000000002
108840,0.012010000000000002
108900,0.012010000000000002
108960,0.012010000000000002
109020,0.012010000000000002
109080,0.012010000000000002
109140,0.012010000000000002
109200,0.012010000000000002
109260,0.012010000000000002
109320,0.012010000000000002
109380,0.012010000000000002
109440,0.012010000000000002
109500,0.012010000000000002
109560,0.012010000000000002
109620,0.012010000000000002
109680,0.012010000000000002
109740,0.012010000000000002
109800,0.012010000000000002
109860,0.012010000000000002
109920,0.012010000000000002
109980,0.012010000000000002
110040,0.012010000000000002
110100,0.012010000000000002
110160,0.012010000000000002
110220,0.012010000000000002
110280,0.012010000000000002
110340,0.012010000000000002
110400,0.012010000000000002
110460,0.012010000000000002
110520,0.012010000000000002
110580,0.012010000000000002
110640,0.012010000000000002
110700,0.012010000000000002
110760,0.012010000000000002
110820,0.012010000000000002
110880,0.012010000000000002
110940,0.012010000000000002
111000,0.012010000000000002
111060,0.012010000000000002
111120,0.012010000000000002
111180,0.012010000000000002
111240,0.012010000000000002
111300,0.012010000000000002
111360,0.012010000000000002
111420,0.012010000000000002
111480,0.012010000000000002
111540,0.012010000000000002
111600,0.012010000000000002
111660,0.012010000000000002
111720,0.012010000000000002
111780,0.012010000000000002
111840,0.012010000000000002
111900,0.012010000000000002
111960,0.012010000000000002
112020,0.012010000000000002
112080,0.012010000000000002
112140,0.012010000000000002
112200,0.012010000000000002
112260,0.012010000000000002
112320,0.012010000000000002
112380,0.012010000000000002
112440,0.012010000000000002
112500,0.012010000000000002
112560,0.012010000000000002
112620,0.012010000000000002
112680,0.012010000000000002
112740,0.012010000000000002
112800,0.012010000000000002
112860,0.012010000000000002
112920,0.012010000000000002
112980,0.012010000000000002
113040,0.012010000000000002
113100,0.012010000000000002
113160,0.012010000000000002
113220,0.012010000000000002
113280,0.012010000000000002
113340,0.012010000000000002
113400,0.012010000000000002
113460,0.012010000000000002
113520,0.012010000000000002
113580,0.012010000000000002
113640,0.012010000000000002
113700,0.012010000000000002
113760,0.012010000000000002
113820,0.012010000000000002
113880,0.012010000000000002
113940,0.012010000000000002
114000,0.012010000000000002
114060,0.012010000000000002
114120,0.012010000000000002
114180,0.012010000000000002
114240,0.012010000000000002
114300,0.012010000000000002
114360,0.012010000000000002
114420,0.012010000000000002
114480,0.012010000000000002
114540,0.012010000000000002
114600,0.012010000000000002
114660,0.012010000000000002
114720,0.012010000000000002
114780,0.012010000000000002
114840,0.012010000000000002
114900,0.012010000000000002
114960,0.012010000000000002
115020,0.012010000000000002
115080,0.012010000000000002
115140,0.012010000000000002
115200,0.012010000000000002
115260,0.012010000000000002
115320,0.012010000000000002
115380,0.012010000000000002
115440,0.012010000000000002
115500,0.012010000000000002
115560,0.012010000000000002
115620,0.012010000000000002
115680,0.012010000000000002
115740,0.012010000000000002
115800,0.012010000000000002
115860,0.012010000000000002
115920,0.012010000000000002
115980,0.012010000000000002
116040,0.012010000000000002
116100,0.012010000000000002
116160,0.012010000000000002
116220,0.012010000000000002
116280,0.012010000000000002
116340,0.012010000000000002
116400,0.012010000000000002
116460,0.012010000000000002
116520,0.012010000000000002
116580,0.012010000000000002
116640,0.012010000000000002
116700,0.012010000000000002
116760,0.012010000000000002
116820,0.012010000000000002
116880,0.012010000000000002
116940,0.012010000000000002
117000,0.012010000000000002
117060,0.012010000000000002
117120,0.012010000000000002
117180,0.012010000000000002
117240,0.012010000000000002
117300,0.012010000000000002
117360,0.012010000000000002
117420,0.012010000000000002
117480,0.012010000000000002
117540,0.012010000000000002
117600,0.012010000000000002
117660,0.012010000000000002
117720,0.012010000000000002
117780,0.012010000000000002
117840,0.012010000000000002
117900,0.012010000000000002
117960,0.012010000000000002
118020,0.012010000000000002
118080,0.012010000000000002
118140,0.012010000000000002
118200,0.012010000000000002
118260,0.012010000000000002
118320,0.012010000000000002
118380,0.012010000000000002
118440,0.012010000000000002
118500,0.012010000000000002
118560,0.012010000000000002
118620,0.012010000000000002
118680,0.012010000000000002
118740,0.012010000000000002
118800,0.012010000000000002
118860,0.012010000000000002
118920,0.012010000000000002
118980,0.012010000000000002
119040,0.012010000000000002
119100,0.012010000000000002
119160,0.012010000000000002
119220,0.012010000000000002
119280,0.012010000000000002
119340,0.012010000000000002
119400,0.012010000000000002
119460,0.012010000000000002
119520,0.012010000000000002
119580,0.012010000000000002
119640,0.012010000000000002
119700,0.012010000000000002
119760,0.012010000000000002
119820,0.012010000000000002
119880,0.012010000000000002
119940,0.012010000000000002
120000,0.012010000000000002
120060,0.012010000000000002
120120,0.012010000000000002
120180,0.012010000000000002
120240,0.012010000000000002
120300,0.012010000000000002
120360,0.012010000000000002
120420,0.012010000000000002
120480,0.012010000000000002
120540,0.012010000000000002
120600,0.012010000000000002
120660,0.012010000000000002
120720,0.012010000000000002
120780,0.012010000000000002
120840,0.012010000000000002
120900,0.012010000000000002
120960,0.012010000000000002
121020,0.012010000000000002
121080,0.012010000000000002
121140,0.012010000000000002
121200,0.012010000000000002
121260,0.012010000000000002
121320,0.012010000000000002
121380,0.012010000000000002
121440,0.012010000000000002
121500,0.012010000000000002
121560,0.012010000000000002
121620,0.012010000000000002
121680,0.012010000000000002
121740,0.012010000000000002
121800,0.012010000000000002
121860,0.012010000000000002
121920,0.012010000000000002
121980,0.012010000000000002
122040,0.012010000000000002
122100,0.012010000000000002
122160,0.012010000000000002
122220,0.012010000000000002
122280,0.012010000000000002
122340,0.012010000000000002
122400,0.012010000000000002
122460,0.012010000000000002
122520,0.012010000000000002
122580,0.012010000000000002
122640,0.012010000000000002
122700,0.012010000000000002
122760,0.012010000000000002
122820,0.012010000000000002
122880,0.012010000000000002
122940,0.012010000000000002
123000,0.012010000000000002
123060,0.012010000000000002
123120,0.012010000000000002
123180,0.012010000000000002
123240,0.012010000000000002
123300,0.012010000000000002
123360,0.012010000000000002
123420,0.012010000000000002
123480,0.012010000000000002
123540,0.012010000000000002
123600,0.012010000000000002
123660,0.012010000000000002
123720,0.012010000000000002
123780,0.012010000000000002
123840,0.012010000000000002
123900,0.012010000000000002
123960,0.012010000000000002
124020,0.012010000000000002
124080,0.012010000000000002
124140,0.012010000000000002
124200,0.012010000000000002
124260,0.012009666666666668
124320,0.012009333333333335
124380,0.012009000000000002
124440,0.012008666666666667
124500,0.012008333333333334
124560,0.012008000000000001
124620,0.012007666666666668
124680,0.012007333333333335
124740,0.012007
124800,0.012006666666666667
124860,0.012006333333333334
124920,0.012006000000000001
124980,0.012005666666666668
125040,0.012005333333333335
125100,0.012005000000000002
125160,0.012004666666666667
125220,0.012004333333333334
125280,0.012004000000000001
125340,0.012003666666666668
125400,0.012003333333333335
125460,0.012003
125520,0.012002666666666667
125580,0.012002333333333334
125640,0.012002000000000001
125700,0.012001666666666667
125760,0.012001333333333334
125820,0.012001000000000001
125880,0.012000666666666666
125940,0.012000333333333333
126000,0.012
126060,0.012
126120,0.012
126180,0.012
126240,0.012
126300,0.012
126360,0.012
126420,0.012
126480,0.012
126540,0.012
126600,0.012
126660,0.012
126720,0.012
126780,0.012
126840,0.012
126900,0.012
126960,0.012
127020,0.012
127080,0.012
127140,0.012
127200,0.012
127260,0.012
127320,0.012
127380,0.012
127440,0.012
127500,0.012
127560,0.012
127620,0.012
127680,0.012
127740,0.012
127800,0.012
127860,0.012
127920,0.012
127980,0.012
128040,0.012
128100,0.012
128160,0.012
128220,0.012
128280,0.012
128340,0.012
128400,0.012
128460,0.012
128520,0.012
128580,0.012
128640,0.012
128700,0.012
128760,0.012
128820,0.012
128880,0.012
128940,0.012
129000,0.012
129060,0.012
129120,0.012
129180,0.012
129240,0.012
129300,0.012
129360,0.012
129420,0.012
129480,0.012
129540,0.012
129600,0.012
129660,0.012
129720,0.012
129780,0.012
129840,0.012
129900,0.012
129960,0.012
130020,0.012
130080,0.012
130140,0.012
130200,0.012
130260,0.012
130320,0.012
130380,0.012
130440,0.012
130500,0.012
130560,0.012
130620,0.012
130680,0.012
130740,0.012
130800,0.012
130860,0.012
130920,0.012
130980,0.012
131040,0.012
131100,0.012
131160,0.012
131220,0.012
131280,0.012
131340,0.012
131400,0.012
131460,0.012
131520,0.012
131580,0.012
131640,0.012
131700,0.012
131760,0.012
131820,0.012
131880,0.012
131940,0.012
132000,0.012
132060,0.012
132120,0.012
132180,0.012
132240,0.012
132300,0.012
132360,0.012
132420,0.012
132480,0.012
132540,0.012
132600,0.012
132660,0.012
132720,0.012
132780,0.012
132840,0.012
132900,0.012
132960,0.012
133020,0.012
133080,0.012
133140,0.012
133200,0.012
133260,0.012
133320,0.012
133380,0.012
133440,0.012
133500,0.012
133560,0.012
133620,0.012
133680,0.012
133740,0.012
133800,0.012
133860,0.012
133920,0.012
133980,0.012
134040,0.012
134100,0.012
134160,0.012
134220,0.012
134280,0.012
134340,0.012
134400,0.012
134460,0.012
134520,0.012
134580,0.012
134640,0.012
134700,0.012
134760,0.012
134820,0.012
134880,0.012
134940,0.012
135000,0.012
135060,0.012
135120,0.012
135180,0.012
135240,0.012
135300,0.012
135360,0.012
135420,0.012
135480,0.012
135540,0.012
135600,0.012
135660,0.012
135720,0.012
135780,0.012
135840,0.012
135900,0.012
135960,0.012
136020,0.012
136080,0.012
136140,0.012
136200,0.012
136260,0.012
136320,0.012
136380,0.012
136440,0.012
136500,0.012
136560,0.012
136620,0.012
136680,0.012
136740,0.012
136800,0.012
136860,0.012
136920,0.012
136980,0.012
137040,0.012
137100,0.012
137160,0.012
137220,0.012
137280,0.012
137340,0.012
137400,0.012
137460,0.012
137520,0.012
137580,0.012
137640,0.012
137700,0.012
137760,0.012
137820,0.012
137880,0.012
137940,0.012
138000,0.012
138060,0.012
138120,0.012
138180,0.012
138240,0.012
138300,0.012
138360,0.012
138420,0.012
138480,0.012
138540,0.012
138600,0.012
138660,0.012
138720,0.012
138780,0.012
138840,0.012
138900,0.012
138960,0.012
139020,0.012
139080,0.012
139140,0.012
139200,0.012
139260,0.012
139320,0.012
139380,0.012
139440,0.012
139500,0.012
139560,0.012
139620,0.012
139680,0.012
139740,0.012
139800,0.012
139860,0.012
139920,0.012
139980,0.012
140040,0.012
140100,0.012
140160,0.012
140220,0.012
140280,0.012
140340,0.012
140400,0.012
140460,0.012
140520,0.012
140580,0.012
140640,0.012
140700,0.012
140760,0.012
140820,0.012
140880,0.012
140940,0.012
141000,0.012
141060,0.012
141120,0.012
141180,0.012
141240,0.012
141300,0.012
141360,0.012
141420,0.012
141480,0.012
141540,0.012
141600,0.012
141660,0.012
141720,0.012
141780,0.012
141840,0.012
141900,0.012
141960,0.012
142020,0.012
142080,0.012
142140,0.012
142200,0.012
142260,0.012
142320,0.012
142380,0.012
142440,0.012
142500,0.012
142560,0.012
142620,0.012
142680,0.012
142740,0.012
142800,0.012
142860,0.012
142920,0.012
142980,0.012
143040,0.012
143100,0.012
143160,0.012
143220,0.012
143280,0.012
143340,0.012
143400,0.012
143460,0.012
143520,0.012
143580,0.012
143640,0.012
143700,0.012
143760,0.012
143820,0.012
143880,0.012
143940,0.012
144000,0.012
144060,0.012
144120,0.012
144180,0.012
144240,0.012
144300,0.012
144360,0.012
144420,0.012
144480,0.012
144540,0.012
144600,0.012
144660,0.012
144720,0.012
144780,0.012
144840,0.012
144900,0.012
144960,0.012
145020,0.012
145080,0.012
145140,0.012
145200,0.012
145260,0.012
145320,0.012
145380,0.012
145440,0.012
145500,0.012
145560,0.012
145620,0.012
145680,0.012
145740,0.012
145800,0.012
145860,0.012
145920,0.012
145980,0.012
146040,0.012
146100,0.012
146160,0.012
146220,0.012
146280,0.012
146340,0.012
146400,0.012
146460,0.012
146520,0.012
146580,0.012
146640,0.012
146700,0.012
146760,0.012
146820,0.012
146880,0.012
146940,0.012
147000,0.012
147060,0.012
147120,0.012
147180,0.012
147240,0.012
147300,0.012
147360,0.012
147420,0.012
147480,0.012
147540,0.012
147600,0.012
147660,0.012
147720,0.012
147780,0.012
147840,0.012
147900,0.012
147960,0.012
148020,0.012
148080,0.012
148140,0.012
148200,0.012
148260,0.012
148320,0.012
148380,0.012
148440,0.012
148500,0.012
148560,0.012
148620,0.012
148680,0.012
148740,0.012
148800,0.012
148860,0.012
148920,0.012
148980,0.012
149040,0.012
149100,0.012
149160,0.012
149220,0.012
149280,0.012
149340,0.012
149400,0.012
149460,0.012
149520,0.012
149580,0.012
149640,0.012
149700,0.012
149760,0.012
149820,0.012
149880,0.012
149940,0.012
150000,0.012
150060,0.012
150120,0.012
150180,0.012
150240,0.012
150300,0.012
150360,0.012
150420,0.012
150480,0.012
150540,0.012
150600,0.012
150660,0.012
150720,0.012
150780,0.012
150840,0.012
150900,0.012
150960,0.012
151020,0.012
151080,0.012
151140,0.012
151200,0.012
151260,0.012
151320,0.012
151380,0.012
151440,0.012
151500,0.012
151560,0.012
151620,0.012
151680,0.012
151740,0.012
151800,0.012
151860,0.012
151920,0.012
151980,0.012
152040,0.012
152100,0.012
152160,0.012
152220,0.012
152280,0.012
152340,0.012
152400,0.012
152460,0.012
152520,0.012
152580,0.012
152640,0.012
152700,0.012
152760,0.012
152820,0.012
152880,0.012
152940,0.012
153000,0.012
153060,0.012
153120,0.012
153180,0.012
153240,0.012
153300,0.012
153360,0.012
153420,0.012
153480,0.012
153540,0.012
153600,0.012
153660,0.012
153720,0.012
153780,0.012
153840,0.012
153900,0.012
153960,0.012
154020,0.012
154080,0.012
154140,0.012
154200,0.012
154260,0.012
154320,0.012
154380,0.012
154440,0.012
154500,0.012
154560,0.012
154620,0.012
154680,0.012
154740,0.012
154800,0.012
154860,0.012
154920,0.012
154980,0.012
155040,0.012
155100,0.012
155160,0.012
155220,0.012
155280,0.012
155340,0.012
155400,0.012
155460,0.012
155520,0.012
155580,0.012
155640,0.012
155700,0.012
155760,0.012
155820,0.012
155880,0.012
155940,0.012
156000,0.012
156060,0.012
156120,0.012
156180,0.012
156240,0.012
156300,0.012
156360,0.012
156420,0.012
156480,0.012
156540,0.012
156600,0.012
156660,0.012
156720,0.012
156780,0.012
156840,0.012
156900,0.012
156960,0.012
157020,0.012
157080,0.012
157140,0.012
157200,0.012
157260,0.012
157320,0.012
157380,0.012
157440,0.012
157500,0.012
157560,0.012
157620,0.012
157680,0.012
157740,0.012
157800,0.012
157860,0.012
157920,0.012
157980,0.012
158040,0.012
158100,0.012
158160,0.012
158220,0.012
158280,0.012
158340,0.012
158400,0.012
158460,0.012
158520,0.012
158580,0.012
158640,0.012
158700,0.012
158760,0.012
158820,0.012
158880,0.012
158940,0.012
159000,0.012
159060,0.012
159120,0.012
159180,0.012
159240,0.012
159300,0.012
159360,0.012
159420,0.012
159480,0.012
159540,0.012
159600,0.012
159660,0.012
159720,0.012
159780,0.012
159840,0.012
159900,0.012
159960,0.012
160020,0.012
160080,0.012
160140,0.012
160200,0.012
160260,0.012
160320,0.012
160380,0.012
160440,0.012
160500,0.012
160560,0.012
160620,0.012
160680,0.012
160740,0.012
160800,0.012
160860,0.012
160920,0.012
160980,0.012
161040,0.012
161100,0.012
161160,0.012
161220,0.012
161280,0.012
161340,0.012
161400,0.012
161460,0.012
161520,0.012
161580,0.012
161640,0.012
161700,0.012
161760,0.012
161820,0.012
161880,0.012
161940,0.012
162000,0.012
