variable,time_h,value,segment
environment_temperature_C,44.25,49.998934426229496,last_hour_mean_extension
environment_moisture,44.25,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,44.5,49.998934426229496,last_hour_mean_extension
environment_moisture,44.5,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,44.75,49.998934426229496,last_hour_mean_extension
environment_moisture,44.75,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,45,49.998934426229496,last_hour_mean_extension
environment_moisture,45,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,45.25,49.998934426229496,last_hour_mean_extension
environment_moisture,45.25,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,45.5,49.998934426229496,last_hour_mean_extension
environment_moisture,45.5,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,45.75,49.998934426229496,last_hour_mean_extension
environment_moisture,45.75,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,46,49.998934426229496,last_hour_mean_extension
environment_moisture,46,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,46.25,49.998934426229496,last_hour_mean_extension
environment_moisture,46.25,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,46.5,49.998934426229496,last_hour_mean_extension
environment_moisture,46.5,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,46.75,49.998934426229496,last_hour_mean_extension
environment_moisture,46.75,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,47,49.998934426229496,last_hour_mean_extension
environment_moisture,47,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,47.25,49.998934426229496,last_hour_mean_extension
environment_moisture,47.25,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,47.5,49.998934426229496,last_hour_mean_extension
environment_moisture,47.5,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,47.75,49.998934426229496,last_hour_mean_extension
environment_moisture,47.75,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,48,49.998934426229496,last_hour_mean_extension
environment_moisture,48,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,48.25,49.998934426229496,last_hour_mean_extension
environment_moisture,48.25,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,48.5,49.998934426229496,last_hour_mean_extension
environment_moisture,48.5,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,48.75,49.998934426229496,last_hour_mean_extension
environment_moisture,48.75,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,49,49.998934426229496,last_hour_mean_extension
environment_moisture,49,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,49.25,49.998934426229496,last_hour_mean_extension
environment_moisture,49.25,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,49.5,49.998934426229496,last_hour_mean_extension
environment_moisture,49.5,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,49.75,49.998934426229496,last_hour_mean_extension
environment_moisture,49.75,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,50,49.998934426229496,last_hour_mean_extension
environment_moisture,50,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,50.25,49.998934426229496,last_hour_mean_extension
environment_moisture,50.25,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,50.5,49.998934426229496,last_hour_mean_extension
environment_moisture,50.5,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,50.75,49.998934426229496,last_hour_mean_extension
environment_moisture,50.75,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,51,49.998934426229496,last_hour_mean_extension
environment_moisture,51,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,51.25,49.998934426229496,last_hour_mean_extension
environment_moisture,51.25,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,51.5,49.998934426229496,last_hour_mean_extension
environment_moisture,51.5,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,51.75,49.998934426229496,last_hour_mean_extension
environment_moisture,51.75,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,52,49.998934426229496,last_hour_mean_extension
environment_moisture,52,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,52.25,49.998934426229496,last_hour_mean_extension
environment_moisture,52.25,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,52.5,49.998934426229496,last_hour_mean_extension
environment_moisture,52.5,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,52.75,49.998934426229496,last_hour_mean_extension
environment_moisture,52.75,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,53,49.998934426229496,last_hour_mean_extension
environment_moisture,53,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,53.25,49.998934426229496,last_hour_mean_extension
environment_moisture,53.25,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,53.5,49.998934426229496,last_hour_mean_extension
environment_moisture,53.5,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,53.75,49.998934426229496,last_hour_mean_extension
environment_moisture,53.75,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,54,49.998934426229496,last_hour_mean_extension
environment_moisture,54,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,54.25,49.998934426229496,last_hour_mean_extension
environment_moisture,54.25,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,54.5,49.998934426229496,last_hour_mean_extension
environment_moisture,54.5,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,54.75,49.998934426229496,last_hour_mean_extension
environment_moisture,54.75,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,55,49.998934426229496,last_hour_mean_extension
environment_moisture,55,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,55.25,49.998934426229496,last_hour_mean_extension
environment_moisture,55.25,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,55.5,49.998934426229496,last_hour_mean_extension
environment_moisture,55.5,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,55.75,49.998934426229496,last_hour_mean_extension
environment_moisture,55.75,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,56,49.998934426229496,last_hour_mean_extension
environment_moisture,56,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,56.25,49.998934426229496,last_hour_mean_extension
environment_moisture,56.25,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,56.5,49.998934426229496,last_hour_mean_extension
environment_moisture,56.5,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,56.75,49.998934426229496,last_hour_mean_extension
environment_moisture,56.75,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,57,49.998934426229496,last_hour_mean_extension
environment_moisture,57,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,57.25,49.998934426229496,last_hour_mean_extension
environment_moisture,57.25,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,57.5,49.998934426229496,last_hour_mean_extension
environment_moisture,57.5,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,57.75,49.998934426229496,last_hour_mean_extension
environment_moisture,57.75,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,58,49.998934426229496,last_hour_mean_extension
environment_moisture,58,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,58.25,49.998934426229496,last_hour_mean_extension
environment_moisture,58.25,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,58.5,49.998934426229496,last_hour_mean_extension
environment_moisture,58.5,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,58.75,49.998934426229496,last_hour_mean_extension
environment_moisture,58.75,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,59,49.998934426229496,last_hour_mean_extension
environment_moisture,59,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,59.25,49.998934426229496,last_hour_mean_extension
environment_moisture,59.25,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,59.5,49.998934426229496,last_hour_mean_extension
environment_moisture,59.5,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,59.75,49.998934426229496,last_hour_mean_extension
environment_moisture,59.75,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,60,49.998934426229496,last_hour_mean_extension
environment_moisture,60,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,60.25,49.998934426229496,last_hour_mean_extension
environment_moisture,60.25,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,60.5,49.998934426229496,last_hour_mean_extension
environment_moisture,60.5,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,60.75,49.998934426229496,last_hour_mean_extension
environment_moisture,60.75,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,61,49.998934426229496,last_hour_mean_extension
environment_moisture,61,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,61.25,49.998934426229496,last_hour_mean_extension
environment_moisture,61.25,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,61.5,49.998934426229496,last_hour_mean_extension
environment_moisture,61.5,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,61.75,49.998934426229496,last_hour_mean_extension
environment_moisture,61.75,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,62,49.998934426229496,last_hour_mean_extension
environment_moisture,62,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,62.25,49.998934426229496,last_hour_mean_extension
environment_moisture,62.25,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,62.5,49.998934426229496,last_hour_mean_extension
environment_moisture,62.5,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,62.75,49.998934426229496,last_hour_mean_extension
environment_moisture,62.75,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,63,49.998934426229496,last_hour_mean_extension
environment_moisture,63,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,63.25,49.998934426229496,last_hour_mean_extension
environment_moisture,63.25,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,63.5,49.998934426229496,last_hour_mean_extension
environment_moisture,63.5,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,63.75,49.998934426229496,last_hour_mean_extension
environment_moisture,63.75,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,64,49.998934426229496,last_hour_mean_extension
environment_moisture,64,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,64.25,49.998934426229496,last_hour_mean_extension
environment_moisture,64.25,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,64.5,49.998934426229496,last_hour_mean_extension
environment_moisture,64.5,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,64.75,49.998934426229496,last_hour_mean_extension
environment_moisture,64.75,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,65,49.998934426229496,last_hour_mean_extension
environment_moisture,65,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,65.25,49.998934426229496,last_hour_mean_extension
environment_moisture,65.25,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,65.5,49.998934426229496,last_hour_mean_extension
environment_moisture,65.5,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,65.75,49.998934426229496,last_hour_mean_extension
environment_moisture,65.75,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,66,49.998934426229496,last_hour_mean_extension
environment_moisture,66,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,66.25,49.998934426229496,last_hour_mean_extension
environment_moisture,66.25,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,66.5,49.998934426229496,last_hour_mean_extension
environment_moisture,66.5,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,66.75,49.998934426229496,last_hour_mean_extension
environment_moisture,66.75,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,67,49.998934426229496,last_hour_mean_extension
environment_moisture,67,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,67.25,49.998934426229496,last_hour_mean_extension
environment_moisture,67.25,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,67.5,49.998934426229496,last_hour_mean_extension
environment_moisture,67.5,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,67.75,49.998934426229496,last_hour_mean_extension
environment_moisture,67.75,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,68,49.998934426229496,last_hour_mean_extension
environment_moisture,68,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,68.25,49.998934426229496,last_hour_mean_extension
environment_moisture,68.25,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,68.5,49.998934426229496,last_hour_mean_extension
environment_moisture,68.5,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,68.75,49.998934426229496,last_hour_mean_extension
environment_moisture,68.75,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,69,49.998934426229496,last_hour_mean_extension
environment_moisture,69,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,69.25,49.998934426229496,last_hour_mean_extension
environment_moisture,69.25,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,69.5,49.998934426229496,last_hour_mean_extension
environment_moisture,69.5,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,69.75,49.998934426229496,last_hour_mean_extension
environment_moisture,69.75,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,70,49.998934426229496,last_hour_mean_extension
environment_moisture,70,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,70.25,49.998934426229496,last_hour_mean_extension
environment_moisture,70.25,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,70.5,49.998934426229496,last_hour_mean_extension
environment_moisture,70.5,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,70.75,49.998934426229496,last_hour_mean_extension
environment_moisture,70.75,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,71,49.998934426229496,last_hour_mean_extension
environment_moisture,71,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,71.25,49.998934426229496,last_hour_mean_extension
environment_moisture,71.25,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,71.5,49.998934426229496,last_hour_mean_extension
environment_moisture,71.5,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,71.75,49.998934426229496,last_hour_mean_extension
environment_moisture,71.75,0.049987540983606554,last_hour_mean_extension
environment_temperature_C,72,49.998934426229496,last_hour_mean_extension
environment_moisture,72,0.049987540983606554,last_hour_mean_extension
surface_radius_cm,0,2,observed_or_interpolated
surface_radius_cm,0.016666666666666666,1.9957666666666669,observed_or_interpolated
surface_radius_cm,0.033333333333333333,1.9915333333333334,observed_or_interpolated
surface_radius_cm,0.050000000000000003,1.9873000000000003,observed_or_interpolated
surface_radius_cm,0.066666666666666666,1.9830666666666668,observed_or_interpolated
surface_radius_cm,0.083333333333333329,1.9788333333333334,observed_or_interpolated
surface_radius_cm,0.10000000000000001,1.9745999999999999,observed_or_interpolated
surface_radius_cm,0.11666666666666667,1.9703666666666668,observed_or_interpolated
surface_radius_cm,0.13333333333333333,1.9661333333333333,observed_or_interpolated
surface_radius_cm,0.14999999999999999,1.9619000000000002,observed_or_interpolated
surface_radius_cm,0.16666666666666666,1.9576666666666667,observed_or_interpolated
surface_radius_cm,0.18333333333333332,1.9534333333333334,observed_or_interpolated
surface_radius_cm,0.20000000000000001,1.9491999999999998,observed_or_interpolated
surface_radius_cm,0.21666666666666667,1.9449666666666667,observed_or_interpolated
surface_radius_cm,0.23333333333333334,1.9407333333333332,observed_or_interpolated
surface_radius_cm,0.25,1.9365000000000001,observed_or_interpolated
surface_radius_cm,0.26666666666666666,1.9322666666666668,observed_or_interpolated
surface_radius_cm,0.28333333333333333,1.9280333333333333,observed_or_interpolated
surface_radius_cm,0.29999999999999999,1.9238000000000002,observed_or_interpolated
surface_radius_cm,0.31666666666666665,1.9195666666666666,observed_or_interpolated
surface_radius_cm,0.33333333333333331,1.9153333333333336,observed_or_interpolated
surface_radius_cm,0.34999999999999998,1.9111,observed_or_interpolated
surface_radius_cm,0.36666666666666664,1.9068666666666667,observed_or_interpolated
surface_radius_cm,0.38333333333333336,1.9026333333333332,observed_or_interpolated
surface_radius_cm,0.40000000000000002,1.8984000000000001,observed_or_interpolated
surface_radius_cm,0.41666666666666669,1.8941666666666666,observed_or_interpolated
surface_radius_cm,0.43333333333333335,1.8899333333333335,observed_or_interpolated
surface_radius_cm,0.45000000000000001,1.8856999999999999,observed_or_interpolated
surface_radius_cm,0.46666666666666667,1.8814666666666666,observed_or_interpolated
surface_radius_cm,0.48333333333333334,1.8772333333333335,observed_or_interpolated
surface_radius_cm,0.5,1.873,observed_or_interpolated
surface_radius_cm,0.51666666666666672,1.8703666666666667,observed_or_interpolated
surface_radius_cm,0.53333333333333333,1.8677333333333335,observed_or_interpolated
surface_radius_cm,0.55000000000000004,1.8651,observed_or_interpolated
surface_radius_cm,0.56666666666666665,1.8624666666666667,observed_or_interpolated
surface_radius_cm,0.58333333333333337,1.8598333333333334,observed_or_interpolated
surface_radius_cm,0.59999999999999998,1.8572000000000002,observed_or_interpolated
surface_radius_cm,0.6166666666666667,1.8545666666666669,observed_or_interpolated
surface_radius_cm,0.6333333333333333,1.8519333333333332,observed_or_interpolated
surface_radius_cm,0.65000000000000002,1.8492999999999999,observed_or_interpolated
surface_radius_cm,0.66666666666666663,1.8466666666666667,observed_or_interpolated
surface_radius_cm,0.68333333333333335,1.8440333333333332,observed_or_interpolated
surface_radius_cm,0.69999999999999996,1.8413999999999999,observed_or_interpolated
surface_radius_cm,0.71666666666666667,1.8387666666666667,observed_or_interpolated
surface_radius_cm,0.73333333333333328,1.8361333333333334,observed_or_interpolated
surface_radius_cm,0.75,1.8335000000000001,observed_or_interpolated
surface_radius_cm,0.76666666666666672,1.8308666666666666,observed_or_interpolated
surface_radius_cm,0.78333333333333333,1.8282333333333334,observed_or_interpolated
surface_radius_cm,0.80000000000000004,1.8256000000000001,observed_or_interpolated
surface_radius_cm,0.81666666666666665,1.8229666666666668,observed_or_interpolated
surface_radius_cm,0.83333333333333337,1.8203333333333336,observed_or_interpolated
surface_radius_cm,0.84999999999999998,1.8177000000000003,observed_or_interpolated
surface_radius_cm,0.8666666666666667,1.8150666666666668,observed_or_interpolated
surface_radius_cm,0.8833333333333333,1.8124333333333333,observed_or_interpolated
surface_radius_cm,0.90000000000000002,1.8097999999999999,observed_or_interpolated
surface_radius_cm,0.91666666666666663,1.8071666666666666,observed_or_interpolated
surface_radius_cm,0.93333333333333335,1.8045333333333333,observed_or_interpolated
surface_radius_cm,0.94999999999999996,1.8019000000000001,observed_or_interpolated
surface_radius_cm,0.96666666666666667,1.7992666666666668,observed_or_interpolated
surface_radius_cm,0.98333333333333328,1.7966333333333333,observed_or_interpolated
surface_radius_cm,1,1.794,observed_or_interpolated
surface_radius_cm,1.0166666666666666,1.7909666666666668,observed_or_interpolated
surface_radius_cm,1.0333333333333334,1.7879333333333334,observed_or_interpolated
surface_radius_cm,1.05,1.7848999999999999,observed_or_interpolated
surface_radius_cm,1.0666666666666667,1.7818666666666667,observed_or_interpolated
surface_radius_cm,1.0833333333333333,1.7788333333333333,observed_or_interpolated
surface_radius_cm,1.1000000000000001,1.7758,observed_or_interpolated
surface_radius_cm,1.1166666666666667,1.7727666666666666,observed_or_interpolated
surface_radius_cm,1.1333333333333333,1.7697333333333336,observed_or_interpolated
surface_radius_cm,1.1499999999999999,1.7667000000000002,observed_or_interpolated
surface_radius_cm,1.1666666666666667,1.7636666666666669,observed_or_interpolated
surface_radius_cm,1.1833333333333333,1.7606333333333335,observed_or_interpolated
surface_radius_cm,1.2,1.7576000000000001,observed_or_interpolated
surface_radius_cm,1.2166666666666666,1.7545666666666668,observed_or_interpolated
surface_radius_cm,1.2333333333333334,1.7515333333333334,observed_or_interpolated
surface_radius_cm,1.25,1.7484999999999999,observed_or_interpolated
surface_radius_cm,1.2666666666666666,1.7454666666666667,observed_or_interpolated
surface_radius_cm,1.2833333333333334,1.7424333333333333,observed_or_interpolated
surface_radius_cm,1.3,1.7394000000000001,observed_or_interpolated
surface_radius_cm,1.3166666666666667,1.7363666666666666,observed_or_interpolated
surface_radius_cm,1.3333333333333333,1.7333333333333332,observed_or_interpolated
surface_radius_cm,1.3500000000000001,1.7302999999999999,observed_or_interpolated
surface_radius_cm,1.3666666666666667,1.7272666666666665,observed_or_interpolated
surface_radius_cm,1.3833333333333333,1.7242333333333333,observed_or_interpolated
surface_radius_cm,1.3999999999999999,1.7212000000000001,observed_or_interpolated
surface_radius_cm,1.4166666666666667,1.7181666666666668,observed_or_interpolated
surface_radius_cm,1.4333333333333333,1.7151333333333334,observed_or_interpolated
surface_radius_cm,1.45,1.7121000000000002,observed_or_interpolated
surface_radius_cm,1.4666666666666666,1.7090666666666667,observed_or_interpolated
surface_radius_cm,1.4833333333333334,1.7060333333333333,observed_or_interpolated
surface_radius_cm,1.5,1.7030000000000001,observed_or_interpolated
surface_radius_cm,1.5166666666666666,1.7003999999999999,observed_or_interpolated
surface_radius_cm,1.5333333333333334,1.6978,observed_or_interpolated
surface_radius_cm,1.55,1.6952000000000003,observed_or_interpolated
surface_radius_cm,1.5666666666666667,1.6926000000000001,observed_or_interpolated
surface_radius_cm,1.5833333333333333,1.6899999999999999,observed_or_interpolated
surface_radius_cm,1.6000000000000001,1.6874,observed_or_interpolated
surface_radius_cm,1.6166666666666667,1.6848000000000001,observed_or_interpolated
surface_radius_cm,1.6333333333333333,1.6821999999999999,observed_or_interpolated
surface_radius_cm,1.6499999999999999,1.6795999999999998,observed_or_interpolated
surface_radius_cm,1.6666666666666667,1.677,observed_or_interpolated
surface_radius_cm,1.6833333333333333,1.6744000000000001,observed_or_interpolated
surface_radius_cm,1.7,1.6718,observed_or_interpolated
surface_radius_cm,1.7166666666666666,1.6691999999999998,observed_or_interpolated
surface_radius_cm,1.7333333333333334,1.6666000000000001,observed_or_interpolated
surface_radius_cm,1.75,1.6640000000000001,observed_or_interpolated
surface_radius_cm,1.7666666666666666,1.6614,observed_or_interpolated
surface_radius_cm,1.7833333333333334,1.6587999999999998,observed_or_interpolated
surface_radius_cm,1.8,1.6562000000000001,observed_or_interpolated
surface_radius_cm,1.8166666666666667,1.6536000000000002,observed_or_interpolated
surface_radius_cm,1.8333333333333333,1.651,observed_or_interpolated
surface_radius_cm,1.8500000000000001,1.6483999999999999,observed_or_interpolated
surface_radius_cm,1.8666666666666667,1.6457999999999999,observed_or_interpolated
surface_radius_cm,1.8833333333333333,1.6432000000000002,observed_or_interpolated
surface_radius_cm,1.8999999999999999,1.6406000000000001,observed_or_interpolated
surface_radius_cm,1.9166666666666667,1.6379999999999999,observed_or_interpolated
surface_radius_cm,1.9333333333333333,1.6354,observed_or_interpolated
surface_radius_cm,1.95,1.6328000000000003,observed_or_interpolated
surface_radius_cm,1.9666666666666666,1.6302000000000001,observed_or_interpolated
surface_radius_cm,1.9833333333333334,1.6275999999999999,observed_or_interpolated
surface_radius_cm,2,1.625,observed_or_interpolated
surface_radius_cm,2.0166666666666666,1.6237999999999999,observed_or_interpolated
surface_radius_cm,2.0333333333333332,1.6226,observed_or_interpolated
surface_radius_cm,2.0499999999999998,1.6214,observed_or_interpolated
surface_radius_cm,2.0666666666666669,1.6202000000000001,observed_or_interpolated
surface_radius_cm,2.0833333333333335,1.619,observed_or_interpolated
surface_radius_cm,2.1000000000000001,1.6178000000000001,observed_or_interpolated
surface_radius_cm,2.1166666666666667,1.6166,observed_or_interpolated
surface_radius_cm,2.1333333333333333,1.6154000000000002,observed_or_interpolated
surface_radius_cm,2.1499999999999999,1.6142000000000001,observed_or_interpolated
surface_radius_cm,2.1666666666666665,1.6130000000000002,observed_or_interpolated
surface_radius_cm,2.1833333333333331,1.6118000000000001,observed_or_interpolated
surface_radius_cm,2.2000000000000002,1.6106000000000003,observed_or_interpolated
surface_radius_cm,2.2166666666666668,1.6094000000000002,observed_or_interpolated
surface_radius_cm,2.2333333333333334,1.6082000000000003,observed_or_interpolated
surface_radius_cm,2.25,1.6070000000000002,observed_or_interpolated
surface_radius_cm,2.2666666666666666,1.6057999999999999,observed_or_interpolated
surface_radius_cm,2.2833333333333332,1.6046,observed_or_interpolated
surface_radius_cm,2.2999999999999998,1.6033999999999999,observed_or_interpolated
surface_radius_cm,2.3166666666666669,1.6022000000000001,observed_or_interpolated
surface_radius_cm,2.3333333333333335,1.601,observed_or_interpolated
surface_radius_cm,2.3500000000000001,1.5998000000000001,observed_or_interpolated
surface_radius_cm,2.3666666666666667,1.5986,observed_or_interpolated
surface_radius_cm,2.3833333333333333,1.5974000000000002,observed_or_interpolated
surface_radius_cm,2.3999999999999999,1.5962000000000001,observed_or_interpolated
surface_radius_cm,2.4166666666666665,1.5950000000000002,observed_or_interpolated
surface_radius_cm,2.4333333333333331,1.5938000000000001,observed_or_interpolated
surface_radius_cm,2.4500000000000002,1.5926000000000002,observed_or_interpolated
surface_radius_cm,2.4666666666666668,1.5914000000000001,observed_or_interpolated
surface_radius_cm,2.4833333333333334,1.5902000000000003,observed_or_interpolated
surface_radius_cm,2.5,1.5890000000000002,observed_or_interpolated
surface_radius_cm,2.5166666666666666,1.5877666666666668,observed_or_interpolated
surface_radius_cm,2.5333333333333332,1.5865333333333336,observed_or_interpolated
surface_radius_cm,2.5499999999999998,1.5853000000000002,observed_or_interpolated
surface_radius_cm,2.5666666666666669,1.584066666666667,observed_or_interpolated
surface_radius_cm,2.5833333333333335,1.5828333333333333,observed_or_interpolated
surface_radius_cm,2.6000000000000001,1.5816000000000001,observed_or_interpolated
surface_radius_cm,2.6166666666666667,1.5803666666666667,observed_or_interpolated
surface_radius_cm,2.6333333333333333,1.5791333333333335,observed_or_interpolated
surface_radius_cm,2.6499999999999999,1.5779000000000001,observed_or_interpolated
surface_radius_cm,2.6666666666666665,1.5766666666666669,observed_or_interpolated
surface_radius_cm,2.6833333333333331,1.5754333333333335,observed_or_interpolated
surface_radius_cm,2.7000000000000002,1.5742000000000003,observed_or_interpolated
surface_radius_cm,2.7166666666666668,1.5729666666666666,observed_or_interpolated
surface_radius_cm,2.7333333333333334,1.5717333333333334,observed_or_interpolated
surface_radius_cm,2.75,1.5705,observed_or_interpolated
surface_radius_cm,2.7666666666666666,1.5692666666666668,observed_or_interpolated
surface_radius_cm,2.7833333333333332,1.5680333333333334,observed_or_interpolated
surface_radius_cm,2.7999999999999998,1.5668000000000002,observed_or_interpolated
surface_radius_cm,2.8166666666666669,1.5655666666666668,observed_or_interpolated
surface_radius_cm,2.8333333333333335,1.5643333333333336,observed_or_interpolated
surface_radius_cm,2.8500000000000001,1.5631000000000002,observed_or_interpolated
surface_radius_cm,2.8666666666666667,1.5618666666666667,observed_or_interpolated
surface_radius_cm,2.8833333333333333,1.5606333333333335,observed_or_interpolated
surface_radius_cm,2.8999999999999999,1.5594000000000001,observed_or_interpolated
surface_radius_cm,2.9166666666666665,1.5581666666666667,observed_or_interpolated
surface_radius_cm,2.9333333333333331,1.5569333333333335,observed_or_interpolated
surface_radius_cm,2.9500000000000002,1.5557000000000001,observed_or_interpolated
surface_radius_cm,2.9666666666666668,1.5544666666666667,observed_or_interpolated
surface_radius_cm,2.9833333333333334,1.5532333333333335,observed_or_interpolated
surface_radius_cm,3,1.552,observed_or_interpolated
surface_radius_cm,3.0166666666666666,1.5506,observed_or_interpolated
surface_radius_cm,3.0333333333333332,1.5492000000000001,observed_or_interpolated
surface_radius_cm,3.0499999999999998,1.5478000000000001,observed_or_interpolated
surface_radius_cm,3.0666666666666669,1.5464,observed_or_interpolated
surface_radius_cm,3.0833333333333335,1.5449999999999999,observed_or_interpolated
surface_radius_cm,3.1000000000000001,1.5436000000000001,observed_or_interpolated
surface_radius_cm,3.1166666666666667,1.5422,observed_or_interpolated
surface_radius_cm,3.1333333333333333,1.5408000000000002,observed_or_interpolated
surface_radius_cm,3.1499999999999999,1.5394000000000001,observed_or_interpolated
surface_radius_cm,3.1666666666666665,1.538,observed_or_interpolated
surface_radius_cm,3.1833333333333331,1.5366000000000002,observed_or_interpolated
surface_radius_cm,3.2000000000000002,1.5352000000000001,observed_or_interpolated
surface_radius_cm,3.2166666666666668,1.5338000000000001,observed_or_interpolated
surface_radius_cm,3.2333333333333334,1.5324,observed_or_interpolated
surface_radius_cm,3.25,1.5310000000000001,observed_or_interpolated
