question,time_h,surface_radius_cm
Q4,23.583333333333332,1.2048333333333334
Q4,23.666666666666668,1.2046666666666668
Q4,23.75,1.2044999999999999
Q4,23.833333333333332,1.2043333333333335
Q4,23.916666666666668,1.2041666666666668
Q4,24,1.204
Q4,24.083333333333332,1.204
Q4,24.166666666666668,1.204
Q4,24.25,1.204
Q4,24.333333333333332,1.204
Q4,24.416666666666668,1.204
Q4,24.5,1.204
Q4,24.583333333333332,1.2038333333333333
Q4,24.666666666666668,1.2036666666666669
Q4,24.75,1.2035
Q4,24.833333333333332,1.2033333333333334
Q4,24.916666666666668,1.2031666666666667
Q4,25,1.2030000000000001
Q4,25.083333333333332,1.2030000000000001
Q4,25.166666666666668,1.2030000000000001
Q4,25.25,1.2030000000000001
Q4,25.333333333333332,1.2030000000000001
Q4,25.416666666666668,1.2030000000000001
Q4,25.5,1.2030000000000001
Q4,25.583333333333332,1.2030000000000001
Q4,25.666666666666668,1.2030000000000001
Q4,25.75,1.2030000000000001
Q4,25.833333333333332,1.2030000000000001
Q4,25.916666666666668,1.2030000000000001
Q4,26,1.2030000000000001
Q4,26.083333333333332,1.2030000000000001
Q4,26.166666666666668,1.2030000000000001
Q4,26.25,1.2030000000000001
Q4,26.333333333333332,1.2030000000000001
Q4,26.416666666666668,1.2030000000000001
Q4,26.5,1.2030000000000001
Q4,26.583333333333332,1.2028333333333334
Q4,26.666666666666668,1.2026666666666666
Q4,26.75,1.2025000000000001
Q4,26.833333333333332,1.2023333333333335
Q4,26.916666666666668,1.2021666666666666
Q4,27,1.202
Q4,27.083333333333332,1.202
Q4,27.166666666666668,1.202
Q4,27.25,1.202
Q4,27.333333333333332,1.202
Q4,27.416666666666668,1.202
Q4,27.5,1.202
Q4,27.583333333333332,1.202
Q4,27.666666666666668,1.202
Q4,27.75,1.202
Q4,27.833333333333332,1.202
Q4,27.916666666666668,1.202
Q4,28,1.202
Q4,28.083333333333332,1.202
Q4,28.166666666666668,1.202
Q4,28.25,1.202
Q4,28.333333333333332,1.202
Q4,28.416666666666668,1.202
Q4,28.5,1.202
Q4,28.583333333333332,1.202
Q4,28.666666666666668,1.202
Q4,28.75,1.202
Q4,28.833333333333332,1.202
Q4,28.916666666666668,1.202
Q4,29,1.202
Q4,29.083333333333332,1.2018333333333333
Q4,29.166666666666668,1.2016666666666667
Q4,29.25,1.2015000000000002
Q4,29.333333333333332,1.2013333333333334
Q4,29.416666666666668,1.2011666666666667
Q4,29.5,1.2010000000000001
Q4,29.583333333333332,1.2010000000000001
Q4,29.666666666666668,1.2010000000000001
Q4,29.75,1.2010000000000001
Q4,29.833333333333332,1.2010000000000001
Q4,29.916666666666668,1.2010000000000001
Q4,30,1.2010000000000001
Q4,30.083333333333332,1.2010000000000001
Q4,30.166666666666668,1.2010000000000001
Q4,30.25,1.2010000000000001
Q4,30.333333333333332,1.2010000000000001
Q4,30.416666666666668,1.2010000000000001
Q4,30.5,1.2010000000000001
Q4,30.583333333333332,1.2010000000000001
Q4,30.666666666666668,1.2010000000000001
Q4,30.75,1.2010000000000001
Q4,30.833333333333332,1.2010000000000001
Q4,30.916666666666668,1.2010000000000001
Q4,31,1.2010000000000001
Q4,31.083333333333332,1.2010000000000001
Q4,31.166666666666668,1.2010000000000001
Q4,31.25,1.2010000000000001
Q4,31.333333333333332,1.2010000000000001
Q4,31.416666666666668,1.2010000000000001
Q4,31.5,1.2010000000000001
Q4,31.583333333333332,1.2010000000000001
Q4,31.666666666666668,1.2010000000000001
Q4,31.75,1.2010000000000001
Q4,31.833333333333332,1.2010000000000001
Q4,31.916666666666668,1.2010000000000001
Q4,32,1.2010000000000001
Q4,32.083333333333336,1.2010000000000001
Q4,32.166666666666664,1.2010000000000001
Q4,32.25,1.2010000000000001
Q4,32.333333333333336,1.2010000000000001
Q4,32.416666666666664,1.2010000000000001
Q4,32.5,1.2010000000000001
Q4,32.583333333333336,1.2010000000000001
Q4,32.666666666666664,1.2010000000000001
Q4,32.75,1.2010000000000001
Q4,32.833333333333336,1.2010000000000001
Q4,32.916666666666664,1.2010000000000001
Q4,33,1.2010000000000001
Q4,33.083333333333336,1.2010000000000001
Q4,33.166666666666664,1.2010000000000001
Q4,33.25,1.2010000000000001
Q4,33.333333333333336,1.2010000000000001
Q4,33.416666666666664,1.2010000000000001
Q4,33.5,1.2010000000000001
Q4,33.583333333333336,1.2010000000000001
Q4,33.666666666666664,1.2010000000000001
Q4,33.75,1.2010000000000001
Q4,33.833333333333336,1.2010000000000001
Q4,33.916666666666664,1.2010000000000001
Q4,34,1.2010000000000001
Q4,34.083333333333336,1.2010000000000001
Q4,34.166666666666664,1.2010000000000001
Q4,34.25,1.2010000000000001
Q4,34.333333333333336,1.2010000000000001
Q4,34.416666666666664,1.2010000000000001
Q4,34.5,1.2010000000000001
Q4,34.583333333333336,1.2008333333333334
Q4,34.666666666666664,1.2006666666666668
Q4,34.75,1.2005000000000001
Q4,34.833333333333336,1.2003333333333335
Q4,34.916666666666664,1.2001666666666668
Q4,35,1.2
Q4,35.083333333333336,1.2
Q4,35.166666666666664,1.2
Q4,35.25,1.2
Q4,35.333333333333336,1.2
Q4,35.416666666666664,1.2
Q4,35.5,1.2
Q4,35.583333333333336,1.2
Q4,35.666666666666664,1.2
Q4,35.75,1.2
Q4,35.833333333333336,1.2
Q4,35.916666666666664,1.2
Q4,36,1.2
Q4,36.083333333333336,1.2
Q4,36.166666666666664,1.2
Q4,36.25,1.2
Q4,36.333333333333336,1.2
Q4,36.416666666666664,1.2
Q4,36.5,1.2
Q4,36.583333333333336,1.2
Q4,36.666666666666664,1.2
Q4,36.75,1.2
Q4,36.833333333333336,1.2
Q4,36.916666666666664,1.2
Q4,37,1.2
Q4,37.083333333333336,1.2
Q4,37.166666666666664,1.2
Q4,37.25,1.2
Q4,37.333333333333336,1.2
Q4,37.416666666666664,1.2
Q4,37.5,1.2
Q4,37.583333333333336,1.2
Q4,37.666666666666664,1.2
Q4,37.75,1.2
Q4,37.833333333333336,1.2
Q4,37.916666666666664,1.2
Q4,38,1.2
Q4,38.083333333333336,1.2
Q4,38.166666666666664,1.2
Q4,38.25,1.2
Q4,38.333333333333336,1.2
Q4,38.416666666666664,1.2
Q4,38.5,1.2
Q4,38.583333333333336,1.2
Q4,38.666666666666664,1.2
Q4,38.75,1.2
Q4,38.833333333333336,1.2
Q4,38.916666666666664,1.2
Q4,39,1.2
Q4,39.083333333333336,1.2
Q4,39.166666666666664,1.2
Q4,39.25,1.2
Q4,39.333333333333336,1.2
Q4,39.416666666666664,1.2
Q4,39.5,1.2
Q4,39.583333333333336,1.2
Q4,39.666666666666664,1.2
Q4,39.75,1.2
Q4,39.833333333333336,1.2
Q4,39.916666666666664,1.2
Q4,40,1.2
Q4,40.083333333333336,1.2
Q4,40.166666666666664,1.2
Q4,40.25,1.2
Q4,40.333333333333336,1.2
Q4,40.416666666666664,1.2
Q4,40.5,1.2
Q4,40.583333333333336,1.2
Q4,40.666666666666664,1.2
Q4,40.75,1.2
Q4,40.833333333333336,1.2
Q4,40.916666666666664,1.2
Q4,41,1.2
Q4,41.083333333333336,1.2
Q4,41.166666666666664,1.2
Q4,41.25,1.2
Q4,41.333333333333336,1.2
Q4,41.416666666666664,1.2
Q4,41.5,1.2
Q4,41.583333333333336,1.2
Q4,41.666666666666664,1.2
Q4,41.75,1.2
Q4,41.833333333333336,1.2
Q4,41.916666666666664,1.2
Q4,42,1.2
Q4,42.083333333333336,1.2
Q4,42.166666666666664,1.2
Q4,42.25,1.2
Q4,42.333333333333336,1.2
Q4,42.416666666666664,1.2
Q4,42.5,1.2
Q4,42.583333333333336,1.2
Q4,42.666666666666664,1.2
Q4,42.75,1.2
Q4,42.833333333333336,1.2
Q4,42.916666666666664,1.2
Q4,43,1.2
Q4,43.083333333333336,1.2
Q4,43.166666666666664,1.2
Q4,43.25,1.2
Q4,43.333333333333336,1.2
Q4,43.416666666666664,1.2
Q4,43.5,1.2
Q4,43.583333333333336,1.2
Q4,43.666666666666664,1.2
Q4,43.75,1.2
Q4,43.833333333333336,1.2
Q4,43.916666666666664,1.2
Q4,44,1.2
Q4,44.083333333333336,1.2
Q4,44.166666666666664,1.2
Q4,44.25,1.2
Q4,44.333333333333336,1.2
Q4,44.416666666666664,1.2
Q4,44.5,1.2
Q4,44.583333333333336,1.2
Q4,44.666666666666664,1.2
Q4,44.75,1.2
Q4,44.833333333333336,1.2
Q4,44.916666666666664,1.2
Q4,45,1.2
Q4,45.083333333333336,1.2
Q4,45.166666666666664,1.2
Q4,45.25,1.2
Q4,45.333333333333336,1.2
Q4,45.416666666666664,1.2
Q4,45.5,1.2
Q4,45.583333333333336,1.2
Q4,45.666666666666664,1.2
Q4,45.75,1.2
Q4,45.833333333333336,1.2
Q4,45.916666666666664,1.2
Q4,46,1.2
Q4,46.083333333333336,1.2
Q4,46.166666666666664,1.2
Q4,46.25,1.2
Q4,46.333333333333336,1.2
Q4,46.416666666666664,1.2
Q4,46.5,1.2
Q4,46.583333333333336,1.2
Q4,46.666666666666664,1.2
Q4,46.75,1.2
Q4,46.833333333333336,1.2
Q4,46.916666666666664,1.2
Q4,47,1.2
Q4,47.083333333333336,1.2
Q4,47.166666666666664,1.2
Q4,47.25,1.2
Q4,47.333333333333336,1.2
Q4,47.416666666666664,1.2
Q4,47.5,1.2
Q4,47.583333333333336,1.2
Q4,47.666666666666664,1.2
Q4,47.75,1.2
Q4,47.833333333333336,1.2
Q4,47.916666666666664,1.2
Q4,48,1.2
Q4,48.083333333333336,1.2
Q4,48.166666666666664,1.2
Q4,48.25,1.2
Q4,48.333333333333336,1.2
Q4,48.416666666666664,1.2
Q4,48.5,1.2
Q4,48.583333333333336,1.2
Q4,48.666666666666664,1.2
Q4,48.75,1.2
Q4,48.833333333333336,1.2
Q4,48.916666666666664,1.2
Q4,49,1.2
Q4,49.083333333333336,1.2
Q4,49.166666666666664,1.2
Q4,49.25,1.2
Q4,49.333333333333336,1.2
Q4,49.416666666666664,1.2
Q4,49.5,1.2
Q4,49.583333333333336,1.2
Q4,49.666666666666664,1.2
Q4,49.75,1.2
Q4,49.833333333333336,1.2
Q4,49.916666666666664,1.2
Q4,50,1.2
Q4,50.083333333333336,1.2
Q4,50.166666666666664,1.2
Q4,50.25,1.2
Q4,50.333333333333336,1.2
Q4,50.416666666666664,1.2
Q4,50.5,1.2
Q4,50.583333333333336,1.2
Q4,50.666666666666664,1.2
Q4,50.75,1.2
Q4,50.833333333333336,1.2
Q4,50.916666666666664,1.2
Q4,51,1.2
Q4,51.083333333333336,1.2
Q4,51.092010683701638,1.2
