case,time_h,Cmax,event_time_h
A,45.5,0.16576091604344578,57.474803807502695
A,45.583333333333336,0.16562282173350754,57.474803807502695
A,45.666666666666664,0.16548523824181577,57.474803807502695
A,45.75,0.16534816252441747,57.474803807502695
A,45.833333333333336,0.16521159151485582,57.474803807502695
A,45.916666666666664,0.16507552217627336,57.474803807502695
A,46,0.16493995150999918,57.474803807502695
A,46.083333333333336,0.16480487649109882,57.474803807502695
A,46.166666666666664,0.16467029422880672,57.474803807502695
A,46.25,0.16453620182938788,57.474803807502695
A,46.333333333333336,0.16440259637255916,57.474803807502695
A,46.416666666666664,0.16426947496623198,57.474803807502695
A,46.5,0.16413683475444441,57.474803807502695
A,46.583333333333336,0.16400467285502485,57.474803807502695
A,46.666666666666664,0.16387298651535495,57.474803807502695
A,46.75,0.1637417729806338,57.474803807502695
A,46.833333333333336,0.16361102946880696,57.474803807502695
A,46.916666666666664,0.16348075322393035,57.474803807502695
A,47,0.16335094152424706,57.474803807502695
A,47.083333333333336,0.16322159162050329,57.474803807502695
A,47.166666666666664,0.16309270089417111,57.474803807502695
A,47.25,0.16296426671694639,57.474803807502695
A,47.333333333333336,0.16283628643827477,57.474803807502695
A,47.416666666666664,0.1627087574303443,57.474803807502695
A,47.5,0.16258167709770208,57.474803807502695
A,47.583333333333336,0.16245504281637702,57.474803807502695
A,47.666666666666664,0.16232885209361606,57.474803807502695
A,47.75,0.16220310242059804,57.474803807502695
A,47.833333333333336,0.16207779127049504,57.474803807502695
A,47.916666666666664,0.16195291613617679,57.474803807502695
A,48,0.16182847454114827,57.474803807502695
A,48.083333333333336,0.16170446397960736,57.474803807502695
A,48.166666666666664,0.1615808820768723,57.474803807502695
A,48.25,0.16145772643704792,57.474803807502695
A,48.333333333333336,0.16133499464980935,57.474803807502695
A,48.416666666666664,0.16121268432177352,57.474803807502695
A,48.5,0.16109079308856633,57.474803807502695
A,48.583333333333336,0.16096931855592198,57.474803807502695
A,48.666666666666664,0.16084825846008599,57.474803807502695
A,48.75,0.16072761051195661,57.474803807502695
A,48.833333333333336,0.16060737241099166,57.474803807502695
A,48.916666666666664,0.16048754187109668,57.474803807502695
A,49,0.16036811663365019,57.474803807502695
A,49.083333333333336,0.16024909440973281,57.474803807502695
A,49.166666666666664,0.16013047303988659,57.474803807502695
A,49.25,0.16001225033606301,57.474803807502695
A,49.333333333333336,0.15989442410124591,57.474803807502695
A,49.416666666666664,0.15977699215060806,57.474803807502695
A,49.5,0.15965995232534363,57.474803807502695
A,49.583333333333336,0.15954330243609943,57.474803807502695
A,49.666666666666664,0.15942704042155403,57.474803807502695
A,49.75,0.15931116418933489,57.474803807502695
A,49.833333333333336,0.15919567164012177,57.474803807502695
A,49.916666666666664,0.15908056068509019,57.474803807502695
A,50,0.15896582925815508,57.474803807502695
A,50.083333333333336,0.1588514752661796,57.474803807502695
A,50.166666666666664,0.15873749673940218,57.474803807502695
A,50.25,0.15862389167608407,57.474803807502695
A,50.333333333333336,0.15851065806916467,57.474803807502695
A,50.416666666666664,0.15839779392015899,57.474803807502695
A,50.5,0.15828529725236418,57.474803807502695
A,50.583333333333336,0.15817316606138884,57.474803807502695
A,50.666666666666664,0.15806139846470302,57.474803807502695
A,50.75,0.15794999254647385,57.474803807502695
A,50.833333333333336,0.15783894638682533,57.474803807502695
A,50.916666666666664,0.15772825807271507,57.474803807502695
A,51,0.1576179257119687,57.474803807502695
A,51.083333333333336,0.1575079473842349,57.474803807502695
A,51.166666666666664,0.1573983212892435,57.474803807502695
A,51.25,0.15728904559262788,57.474803807502695
A,51.333333333333336,0.1571801184569564,57.474803807502695
A,51.416666666666664,0.15707153805005031,57.474803807502695
A,51.5,0.15696330255972399,57.474803807502695
A,51.583333333333336,0.15685541014525908,57.474803807502695
A,51.666666666666664,0.15674785908400993,57.474803807502695
A,51.75,0.15664064761890756,57.474803807502695
A,51.833333333333336,0.15653377399053281,57.474803807502695
A,51.916666666666664,0.15642723644328502,57.474803807502695
A,52,0.15632103324071833,57.474803807502695
A,52.083333333333336,0.15621516261761598,57.474803807502695
A,52.166666666666664,0.15610962292463501,57.474803807502695
A,52.25,0.15600441247808364,57.474803807502695
A,52.333333333333336,0.15589952959240996,57.474803807502695
A,52.416666666666664,0.15579497258457758,57.474803807502695
A,52.5,0.15569073978990092,57.474803807502695
A,52.583333333333336,0.15558682951478894,57.474803807502695
A,52.666666666666664,0.15548324017916748,57.474803807502695
A,52.75,0.15537997016903482,57.474803807502695
A,52.833333333333336,0.15527701786882483,57.474803807502695
A,52.916666666666664,0.15517438166430417,57.474803807502695
A,53,0.15507205995881668,57.474803807502695
A,53.083333333333336,0.15497005112676038,57.474803807502695
A,53.166666666666664,0.15486835365355922,57.474803807502695
A,53.25,0.15476696599143341,57.474803807502695
A,53.333333333333336,0.15466588659116562,57.474803807502695
A,53.416666666666664,0.15456511390379721,57.474803807502695
A,53.5,0.15446464639720311,57.474803807502695
A,53.583333333333336,0.15436448251035234,57.474803807502695
A,53.666666666666664,0.15426462079086639,57.474803807502695
A,53.75,0.15416505975318248,57.474803807502695
A,53.833333333333336,0.15406579791195149,57.474803807502695
A,53.916666666666664,0.15396683377972106,57.474803807502695
A,54,0.15386816588524982,57.474803807502695
A,54.083333333333336,0.15376979272961777,57.474803807502695
A,54.166666666666664,0.15367171291898341,57.474803807502695
A,54.25,0.15357392502695766,57.474803807502695
A,54.333333333333336,0.15347642762883434,57.474803807502695
A,54.416666666666664,0.15337921929556994,57.474803807502695
A,54.5,0.15328229861374029,57.474803807502695
A,54.583333333333336,0.1531856641435041,57.474803807502695
A,54.666666666666664,0.15308931454641556,57.474803807502695
A,54.75,0.15299324845246073,57.474803807502695
A,54.833333333333336,0.15289746449446845,57.474803807502695
A,54.916666666666664,0.15280196129893298,57.474803807502695
A,55,0.15270673750739563,57.474803807502695
A,55.083333333333336,0.152611791736152,57.474803807502695
A,55.166666666666664,0.15251712269928985,57.474803807502695
A,55.25,0.15242272908050092,57.474803807502695
A,55.333333333333336,0.15232860956723834,57.474803807502695
A,55.416666666666664,0.15223476283882945,57.474803807502695
A,55.5,0.15214118758909403,57.474803807502695
A,55.583333333333336,0.15204788248770193,57.474803807502695
A,55.666666666666664,0.1519548462985896,57.474803807502695
A,55.75,0.15186207775663246,57.474803807502695
A,55.833333333333336,0.15176957560117049,57.474803807502695
A,55.916666666666664,0.15167733856182034,57.474803807502695
A,56,0.1515853653821502,57.474803807502695
A,56.083333333333336,0.15149365478260468,57.474803807502695
A,56.166666666666664,0.15140220557444634,57.474803807502695
A,56.25,0.15131101654135479,57.474803807502695
A,56.333333333333336,0.15122008647198118,57.474803807502695
A,56.416666666666664,0.1511294141438351,57.474803807502695
A,56.5,0.15103899834785026,57.474803807502695
A,56.583333333333336,0.15094883785279703,57.474803807502695
A,56.666666666666664,0.15085893151489702,57.474803807502695
A,56.75,0.15076927816438362,57.474803807502695
A,56.833333333333336,0.15067987663679391,57.474803807502695
A,56.916666666666664,0.1505907257552738,57.474803807502695
A,57,0.15050182435587547,57.474803807502695
A,57.083333333333336,0.15041317125338821,57.474803807502695
A,57.166666666666664,0.150324765346767,57.474803807502695
A,57.25,0.15023660551067189,57.474803807502695
A,57.333333333333336,0.15014869062524094,57.474803807502695
A,57.416666666666664,0.150061019557129,57.474803807502695
A,57.474803807502695,0.15000000000000471,57.474803807502695
B,0,2.5499999999999998,25.244079809898075
B,0.083333333333333329,2.5500000000000007,25.244079809898075
B,0.16666666666666666,2.5499999999999265,25.244079809898075
B,0.25,2.5499999976202905,25.244079809898075
B,0.33333333333333331,2.5499994992655544,25.244079809898075
B,0.41666666666666669,2.5499863429189689,25.244079809898075
B,0.5,2.5498684494939576,25.244079809898075
B,0.58333333333333337,2.5493162404194445,25.244079809898075
B,0.66666666666666663,2.5476175531482088,25.244079809898075
B,0.75,2.5436839782903324,25.244079809898075
B,0.83333333333333337,2.5362341697692732,25.244079809898075
B,0.91666666666666663,2.5240839189847155,25.244079809898075
B,1,2.5063933895163486,25.244079809898075
B,1.0833333333333333,2.4827693365672263,25.244079809898075
B,1.1666666666666667,2.4532730238608909,25.244079809898075
B,1.25,2.418400506692671,25.244079809898075
B,1.3333333333333333,2.3789157857374943,25.244079809898075
B,1.4166666666666667,2.3356829680089644,25.244079809898075
B,1.5,2.2896104739109444,25.244079809898075
B,1.5833333333333333,2.2416256579621154,25.244079809898075
B,1.6666666666666667,2.1925235381416783,25.244079809898075
B,1.75,2.1429105835526356,25.244079809898075
B,1.8333333333333333,2.0932270703259594,25.244079809898075
B,1.9166666666666667,2.0438897313470386,25.244079809898075
B,2,1.9951738015274818,25.244079809898075
B,2.0833333333333335,1.947434329649429,25.244079809898075
B,2.1666666666666665,1.9010255490000085,25.244079809898075
B,2.25,1.8559879398709425,25.244079809898075
B,2.3333333333333335,1.8122712285184399,25.244079809898075
B,2.4166666666666665,1.7698390222641391,25.244079809898075
B,2.5,1.728644267387496,25.244079809898075
B,2.5833333333333335,1.6886434972356803,25.244079809898075
B,2.6666666666666665,1.6497569801116616,25.244079809898075
B,2.75,1.6119177641691498,25.244079809898075
B,2.8333333333333335,1.5750988447217029,25.244079809898075
B,2.9166666666666665,1.5392294388620873,25.244079809898075
B,3,1.5042929875899795,25.244079809898075
B,3.0833333333333335,1.4701881348556898,25.244079809898075
B,3.1666666666666665,1.4368830816039044,25.244079809898075
B,3.25,1.404379709185378,25.244079809898075
B,3.3333333333333335,1.3726542060549558,25.244079809898075
B,3.4166666666666665,1.3416580847018649,25.244079809898075
B,3.5,1.3113894166852311,25.244079809898075
B,3.5833333333333335,1.2818468212591581,25.244079809898075
B,3.6666666666666665,1.253004537727024,25.244079809898075
B,3.75,1.2248570495850335,25.244079809898075
B,3.8333333333333335,1.1973709055523429,25.244079809898075
B,3.9166666666666665,1.1705561808504124,25.244079809898075
B,4,1.1443568339752765,25.244079809898075
B,4.083333333333333,1.1187998972917661,25.244079809898075
B,4.166666666666667,1.0938719165387623,25.244079809898075
B,4.25,1.0695532916103259,25.244079809898075
B,4.333333333333333,1.0458280377633997,25.244079809898075
B,4.416666666666667,1.0226808573426394,25.244079809898075
B,4.5,1.0000972562553652,25.244079809898075
B,4.583333333333333,0.97808105720761762,25.244079809898075
B,4.666666666666667,0.95663503669095051,25.244079809898075
B,4.75,0.93574424586126836,25.244079809898075
B,4.833333333333333,0.9153941603711484,25.244079809898075
B,4.916666666666667,0.8955704681922555,25.244079809898075
B,5,0.87625917183188407,25.244079809898075
B,5.083333333333333,0.8574380609455885,25.244079809898075
B,5.166666666666667,0.83908637462090396,25.244079809898075
B,5.25,0.82119302609916467,25.244079809898075
B,5.333333333333333,0.80374749449545502,25.244079809898075
B,5.416666666666667,0.78673984200797131,25.244079809898075
B,5.5,0.77016060026665778,25.244079809898075
B,5.583333333333333,0.75400823238506232,25.244079809898075
B,5.666666666666667,0.73828063084469453,25.244079809898075
B,5.75,0.72296787619552416,25.244079809898075
B,5.833333333333333,0.70806017077103878,25.244079809898075
B,5.916666666666667,0.69354777109257615,25.244079809898075
B,6,0.67942101812133382,25.244079809898075
B,6.083333333333333,0.66567863209911815,25.244079809898075
B,6.166666666666667,0.65231864420933527,25.244079809898075
B,6.25,0.63933069259068687,25.244079809898075
B,6.333333333333333,0.62670467091216664,25.244079809898075
B,6.416666666666667,0.61443066550040204,25.244079809898075
B,6.5,0.60249895777368356,25.244079809898075
B,6.583333333333333,0.59089866386301881,25.244079809898075
B,6.666666666666667,0.57961933179854652,25.244079809898075
B,6.75,0.56865227286012543,25.244079809898075
B,6.833333333333333,0.55798907392744401,25.244079809898075
B,6.916666666666667,0.5476215915474586,25.244079809898075
B,7,0.53754193542155637,25.244079809898075
B,7.083333333333333,0.52774605656164408,25.244079809898075
B,7.166666666666667,0.51822970484681086,25.244079809898075
B,7.25,0.50898502779602639,25.244079809898075
B,7.333333333333333,0.50000437393644681,25.244079809898075
B,7.416666666666667,0.49128026834414196,25.244079809898075
B,7.5,0.48280539925592886,25.244079809898075
B,7.583333333333333,0.47457875857991866,25.244079809898075
B,7.666666666666667,0.46659879310057228,25.244079809898075
B,7.75,0.45885767969803476,25.244079809898075
B,7.833333333333333,0.45134783202424539,25.244079809898075
B,7.916666666666667,0.4440618814220762,25.244079809898075
B,8,0.43699265995700648,25.244079809898075
B,8.0833333333333339,0.43013148016968855,25.244079809898075
B,8.1666666666666661,0.4234700610500618,25.244079809898075
B,8.25,0.41700213686522897,25.244079809898075
B,8.3333333333333339,0.41072163475425277,25.244079809898075
B,8.4166666666666661,0.40462267401842411,25.244079809898075
B,8.5,0.3986995629025839,25.244079809898075
B,8.5833333333333339,0.39294969992633194,25.244079809898075
B,8.6666666666666661,0.38737031738099004,25.244079809898075
B,8.75,0.3819557577515007,25.244079809898075
B,8.8333333333333339,0.37670054891281579,25.244079809898075
B,8.9166666666666661,0.37159939395472841,25.244079809898075
B,9,0.366647161352947,25.244079809898075
B,9.0833333333333339,0.36183765395170203,25.244079809898075
B,9.1666666666666661,0.35716496818837606,25.244079809898075
B,9.25,0.3526246348979139,25.244079809898075
B,9.3333333333333339,0.34821232030906668,25.244079809898075
B,9.4166666666666661,0.3439238243809597,25.244079809898075
B,9.5,0.33975507883468536,25.244079809898075
B,9.5833333333333339,0.33570318435030388,25.244079809898075
B,9.6666666666666661,0.33176525188574907,25.244079809898075
B,9.75,0.3279374260357224,25.244079809898075
B,9.8333333333333339,0.324215980710164,25.244079809898075
B,9.9166666666666661,0.32059731469084762,25.244079809898075
B,10,0.31707794729771099,25.244079809898075
B,10.083333333333334,0.31365495635705293,25.244079809898075
B,10.166666666666666,0.31032548440250207,25.244079809898075
B,10.25,0.30708632132345576,25.244079809898075
B,10.333333333333334,0.30393436819141056,25.244079809898075
B,10.416666666666666,0.30086663423415982,25.244079809898075
B,10.5,0.29788023379583695,25.244079809898075
B,10.583333333333334,0.29497276104946135,25.244079809898075
B,10.666666666666666,0.29214186964547373,25.244079809898075
B,10.75,0.28938491505632957,25.244079809898075
B,10.833333333333334,0.28669934973607675,25.244079809898075
B,10.916666666666666,0.28408272006582747,25.244079809898075
B,11,0.28153266329975757,25.244079809898075
B,11.083333333333334,0.27904657990204856,25.244079809898075
B,11.166666666666666,0.27662198722702341,25.244079809898075
B,11.25,0.27425682305116078,25.244079809898075
B,11.333333333333334,0.27194910115862647,25.244079809898075
B,11.416666666666666,0.2696969088143541,25.244079809898075
B,11.5,0.26749840425449078,25.244079809898075
B,11.583333333333334,0.26535237843738446,25.244079809898075
B,11.666666666666666,0.26325763524074614,25.244079809898075
B,11.75,0.26121245569270324,25.244079809898075
B,11.833333333333334,0.25921518727742299,25.244079809898075
B,11.916666666666666,0.25726424140529919,25.244079809898075
B,12,0.25535809092294631,25.244079809898075
B,12.083333333333334,0.25349551363272832,25.244079809898075
B,12.166666666666666,0.25167532173762613,25.244079809898075
B,12.25,0.24989612656872909,25.244079809898075
B,12.333333333333334,0.24815659366527301,25.244079809898075
B,12.416666666666666,0.2464554405697276,25.244079809898075
B,12.5,0.24479143470215087,25.244079809898075
B,12.583333333333334,0.24316339125066058,25.244079809898075
B,12.666666666666666,0.24157017132117789,25.244079809898075
B,12.75,0.24001067983604876,25.244079809898075
B,12.833333333333334,0.23848386385758177,25.244079809898075
B,12.916666666666666,0.23698871077125241,25.244079809898075
B,13,0.2355242466124699,25.244079809898075
B,13.083333333333334,0.234089534399267,25.244079809898075
B,13.166666666666666,0.23268367274760882,25.244079809898075
B,13.25,0.23130579411743407,25.244079809898075
B,13.333333333333334,0.22995506358083759,25.244079809898075
B,13.416666666666666,0.22863067737940082,25.244079809898075
B,13.5,0.22733186163037375,25.244079809898075
B,13.583333333333334,0.22605804121605874,25.244079809898075
B,13.666666666666666,0.22480865544960363,25.244079809898075
B,13.75,0.223582994245034,25.244079809898075
B,13.833333333333334,0.22238037370583189,25.244079809898075
B,13.916666666666666,0.22120013504118566,25.244079809898075
B,14,0.22004164348979033,25.244079809898075
B,14.083333333333334,0.21890413498945835,25.244079809898075
B,14.166666666666666,0.21778687830656829,25.244079809898075
B,14.25,0.21668932053161669,25.244079809898075
B,14.333333333333334,0.21561092810950827,25.244079809898075
B,14.416666666666666,0.21455118607026458,25.244079809898075
B,14.5,0.21350959726810428,25.244079809898075
B,14.583333333333334,0.21248581934116795,25.244079809898075
B,14.666666666666666,0.21147951697605641,25.244079809898075
B,14.75,0.21049022890960367,25.244079809898075
B,14.833333333333334,0.2095175096694738,25.244079809898075
B,14.916666666666666,0.20856092894283276,25.244079809898075
B,15,0.20762007096340571,25.244079809898075
B,15.083333333333334,0.20669453385861111,25.244079809898075
B,15.166666666666666,0.20578392938351628,25.244079809898075
B,15.25,0.20488788190497101,25.244079809898075
B,15.333333333333334,0.20400602825734554,25.244079809898075
B,15.416666666666666,0.20313801713210713,25.244079809898075
B,15.5,0.20228350861507358,25.244079809898075
B,15.583333333333334,0.2014422875291246,25.244079809898075
B,15.666666666666666,0.20061414219390644,25.244079809898075
B,15.75,0.19979875423316601,25.244079809898075
B,15.833333333333334,0.19899581544612935,25.244079809898075
B,15.916666666666666,0.19820502748737201,25.244079809898075
B,16,0.19742610143453762,25.244079809898075
B,16.083333333333332,0.19665875736088981,25.244079809898075
B,16.166666666666668,0.19590272434020456,25.244079809898075
B,16.25,0.1951577395457724,25.244079809898075
B,16.333333333333332,0.19442354835301859,25.244079809898075
B,16.416666666666668,0.19369990391402478,25.244079809898075
B,16.5,0.19298656686103191,25.244079809898075
B,16.583333333333332,0.19228340049708101,25.244079809898075
B,16.666666666666668,0.19159026970862161,25.244079809898075
B,16.75,0.19090694819274931,25.244079809898075
B,16.833333333333332,0.19023321640720861,25.244079809898075
B,16.916666666666668,0.18956886138072823,25.244079809898075
B,17,0.18891367645281182,25.244079809898075
B,17.083333333333332,0.18826737319531126,25.244079809898075
B,17.166666666666668,0.1876296737429396,25.244079809898075
B,17.25,0.18700039582589939,25.244079809898075
B,17.333333333333332,0.1863793623376738,25.244079809898075
B,17.416666666666668,0.18576640114599183,25.244079809898075
B,17.5,0.18516134492399045,25.244079809898075
B,17.583333333333332,0.18456403086087345,25.244079809898075
B,17.666666666666668,0.18397430101249926,25.244079809898075
B,17.75,0.18339200134433289,25.244079809898075
B,17.833333333333332,0.18281698214535974,25.244079809898075
B,17.916666666666668,0.18224909777140189,25.244079809898075
B,18,0.18168820647713202,25.244079809898075
B,18.083333333333332,0.18113424587321464,25.244079809898075
B,18.166666666666668,0.18058715353287061,25.244079809898075
B,18.25,0.18004679329541251,25.244079809898075
B,18.333333333333332,0.17951303261101598,25.244079809898075
B,18.416666666666668,0.17898574243637361,25.244079809898075
B,18.5,0.17846479714654298,25.244079809898075
B,18.583333333333332,0.17795007428260057,25.244079809898075
B,18.666666666666668,0.17744145490957242,25.244079809898075
B,18.75,0.17693882275643916,25.244079809898075
B,18.833333333333332,0.17644206470097604,25.244079809898075
B,18.916666666666668,0.17595107051910891,25.244079809898075
B,19,0.17546573274227587,25.244079809898075
B,19.083333333333332,0.17498594650527893,25.244079809898075
B,19.166666666666668,0.17451160990242751,25.244079809898075
B,19.25,0.17404262318103858,25.244079809898075
B,19.333333333333332,0.17357888921835857,25.244079809898075
B,19.416666666666668,0.17312031324812618,25.244079809898075
B,19.5,0.172666802811514,25.244079809898075
B,19.583333333333332,0.17221826758789036,25.244079809898075
B,19.666666666666668,0.17177461976262953,25.244079809898075
B,19.75,0.17133577325943997,25.244079809898075
B,19.833333333333332,0.17090164420508036,25.244079809898075
B,19.916666666666668,0.17047215068391378,25.244079809898075
B,20,0.17004721270906303,25.244079809898075
B,20.083333333333332,0.16962675205523473,25.244079809898075
B,20.166666666666668,0.16921069264780345,25.244079809898075
B,20.25,0.16879895981009421,25.244079809898075
B,20.333333333333332,0.16839148072824595,25.244079809898075
B,20.416666666666668,0.16798818422566922,25.244079809898075
B,20.5,0.16758900074516475,25.244079809898075
B,20.583333333333332,0.16719386219023924,25.244079809898075
B,20.666666666666668,0.16680270232659342,25.244079809898075
B,20.75,0.16641545604077859,25.244079809898075
B,20.833333333333332,0.16603205980700139,25.244079809898075
B,20.916666666666668,0.16565245147778099,25.244079809898075
B,21,0.16527657027210316,25.244079809898075
B,21.083333333333332,0.16490435662481245,25.244079809898075
B,21.166666666666668,0.16453575260236136,25.244079809898075
B,21.25,0.16417070117740473,25.244079809898075
B,21.333333333333332,0.16380914663975107,25.244079809898075
B,21.416666666666668,0.16345103447840492,25.244079809898075
B,21.5,0.16309631134565888,25.244079809898075
B,21.583333333333332,0.16274492490829218,25.244079809898075
B,21.666666666666668,0.16239682426571753,25.244079809898075
B,21.75,0.16205195923892887,25.244079809898075
B,21.833333333333332,0.16171028078428984,25.244079809898075
B,21.916666666666668,0.16137174087965514,25.244079809898075
B,22,0.16103629249588,25.244079809898075
B,22.083333333333332,0.16070393529027036,25.244079809898075
B,22.166666666666668,0.16037466817903506,25.244079809898075
B,22.25,0.16004844448456593,25.244079809898075
B,22.333333333333332,0.15972521849831542,25.244079809898075
B,22.416666666666668,0.15940494542760358,25.244079809898075
B,22.5,0.15908758140268944,25.244079809898075
B,22.583333333333332,0.15877304017101868,25.244079809898075
B,22.666666666666668,0.15846123788204969,25.244079809898075
B,22.75,0.15815213550636431,25.244079809898075
B,22.833333333333332,0.15784569477875593,25.244079809898075
B,22.916666666666668,0.15754187815991955,25.244079809898075
B,23,0.15724064884032907,25.244079809898075
B,23.083333333333332,0.15694201184330961,25.244079809898075
B,23.166666666666668,0.15664597148951753,25.244079809898075
B,23.25,0.1563524909723025,25.244079809898075
B,23.333333333333332,0.15606153420075028,25.244079809898075
B,23.416666666666668,0.15577306577210628,25.244079809898075
B,23.5,0.15548705096028925,25.244079809898075
B,23.583333333333332,0.15520341663677506,25.244079809898075
B,23.666666666666668,0.15492209162655288,25.244079809898075
B,23.75,0.15464304504415538,25.244079809898075
B,23.833333333333332,0.15436624656860637,25.244079809898075
B,23.916666666666668,0.15409166643331154,25.244079809898075
B,24,0.15381927539534374,25.244079809898075
B,24.083333333333332,0.153549082004173,25.244079809898075
B,24.166666666666668,0.15328109414176913,25.244079809898075
B,24.25,0.1530152823684294,25.244079809898075
B,24.333333333333332,0.15275161778313454,25.244079809898075
B,24.416666666666668,0.1524900720102956,25.244079809898075
B,24.5,0.15223061717635347,25.244079809898075
B,24.583333333333332,0.15197319042252894,25.244079809898075
B,24.666666666666668,0.15171773049622897,25.244079809898075
B,24.75,0.15146421262533843,25.244079809898075
B,24.833333333333332,0.15121261246608894,25.244079809898075
B,24.916666666666668,0.15096290609279162,25.244079809898075
B,25,0.1507150699802185,25.244079809898075
B,25.083333333333332,0.15046911495503745,25.244079809898075
B,25.166666666666668,0.15022505122641155,25.244079809898075
B,25.244079809898075,0.15000000000000921,25.244079809898075
C,0,2.5499999999999998,129.84895355631784
C,0.083333333333333329,2.5500000000000007,129.84895355631784
C,0.16666666666666666,2.5500000000000003,129.84895355631784
C,0.25,2.5500000000000003,129.84895355631784
C,0.33333333333333331,2.5500000000000007,129.84895355631784
C,0.41666666666666669,2.5500000000000003,129.84895355631784
C,0.5,2.5500000000000003,129.84895355631784
C,0.58333333333333337,2.5500000000000007,129.84895355631784
C,0.66666666666666663,2.5500000000000003,129.84895355631784
C,0.75,2.5499999999999807,129.84895355631784
C,0.83333333333333337,2.549999999998946,129.84895355631784
C,0.91666666666666663,2.5499999999720386,129.84895355631784
C,1,2.5499999995708302,129.84895355631784
C,1.0833333333333333,2.5499999957145185,129.84895355631784
C,1.1666666666666667,2.5499999696742068,129.84895355631784
C,1.25,2.5499998377782771,129.84895355631784
C,1.3333333333333333,2.5499993107996537,129.84895355631784
C,1.4166666666666667,2.549997581719476,129.84895355631784
C,1.5,2.5499927676605583,129.84895355631784
C,1.5833333333333333,2.5499810968483043,129.84895355631784
C,1.6666666666666667,2.5499559247232755,129.84895355631784
C,1.75,2.5499067542928113,129.84895355631784
C,1.8333333333333333,2.5498184513737754,129.84895355631784
C,1.9166666666666667,2.5496708604872427,129.84895355631784
C,2,2.549439018971805,129.84895355631784
C,2.0833333333333335,2.5490937110968912,129.84895355631784
C,2.1666666666666665,2.548602490787367,129.84895355631784
C,2.25,2.547931246121554,129.84895355631784
C,2.3333333333333335,2.5470452526520555,129.84895355631784
C,2.4166666666666665,2.5459102842999384,129.84895355631784
C,2.5,2.5444939506382305,129.84895355631784
C,2.5833333333333335,2.5427668169879167,129.84895355631784
C,2.6666666666666665,2.5407028964263447,129.84895355631784
C,2.75,2.5382798412871552,129.84895355631784
C,2.8333333333333335,2.5354793875045636,129.84895355631784
C,2.9166666666666665,2.5322877290431687,129.84895355631784
C,3,2.5286947891280742,129.84895355631784
C,3.0833333333333335,2.5246948307871868,129.84895355631784
C,3.1666666666666665,2.5202839281664504,129.84895355631784
C,3.25,2.5154632067653835,129.84895355631784
C,3.3333333333333335,2.5102375165618893,129.84895355631784
C,3.4166666666666665,2.5046137039453695,129.84895355631784
C,3.5,2.4985993834334663,129.84895355631784
C,3.5833333333333335,2.4922059523077964,129.84895355631784
C,3.6666666666666665,2.4854441612473965,129.84895355631784
C,3.75,2.478324950530145,129.84895355631784
C,3.8333333333333335,2.4708612200432176,129.84895355631784
C,3.9166666666666665,2.4630662352557091,129.84895355631784
C,4,2.4549550588258051,129.84895355631784
C,4.083333333333333,2.4465401569880934,129.84895355631784
C,4.166666666666667,2.4378376870229657,129.84895355631784
C,4.25,2.4288625510230619,129.84895355631784
C,4.333333333333333,2.4196291048592022,129.84895355631784
C,4.416666666666667,2.4101515977149908,129.84895355631784
C,4.5,2.4004440654604315,129.84895355631784
C,4.583333333333333,2.390520255952159,129.84895355631784
C,4.666666666666667,2.3803935765374522,129.84895355631784
C,4.75,2.3700770646051104,129.84895355631784
C,4.833333333333333,2.3595833595114795,129.84895355631784
C,4.916666666666667,2.3489246865172531,129.84895355631784
C,5,2.3381128457940057,129.84895355631784
C,5.083333333333333,2.3271592071510079,129.84895355631784
C,5.166666666666667,2.316074704602304,129.84895355631784
C,5.25,2.3048698430315233,129.84895355631784
C,5.333333333333333,2.293554698356429,129.84895355631784
C,5.416666666666667,2.2821389248737129,129.84895355631784
C,5.5,2.2706317630361146,129.84895355631784
C,5.583333333333333,2.2590420496396137,129.84895355631784
C,5.666666666666667,2.2473782247606109,129.84895355631784
C,5.75,2.2356483481669094,129.84895355631784
C,5.833333333333333,2.2238601070726487,129.84895355631784
C,5.916666666666667,2.2120208295221033,129.84895355631784
C,6,2.2001374963927161,129.84895355631784
C,6.083333333333333,2.1882167545605684,129.84895355631784
C,6.166666666666667,2.1762649262490434,129.84895355631784
C,6.25,2.1642880260907069,129.84895355631784
C,6.333333333333333,2.152291769525057,129.84895355631784
C,6.416666666666667,2.1402815860424749,129.84895355631784
C,6.5,2.1282626305750574,129.84895355631784
C,6.583333333333333,2.1162397954496837,129.84895355631784
C,6.666666666666667,2.1042177189782918,129.84895355631784
C,6.75,2.0922008002121117,129.84895355631784
C,6.833333333333333,2.0801932060724595,129.84895355631784
C,6.916666666666667,2.0681988826421289,129.84895355631784
C,7,2.0562215646194235,129.84895355631784
C,7.083333333333333,2.0442647851174152,129.84895355631784
C,7.166666666666667,2.0323318825888164,129.84895355631784
C,7.25,2.0204260130003995,129.84895355631784
C,7.333333333333333,2.0085501551304246,129.84895355631784
C,7.416666666666667,1.996707119805867,129.84895355631784
C,7.5,1.9848995573252315,129.84895355631784
C,7.583333333333333,1.9731299651552825,129.84895355631784
C,7.666666666666667,1.9614006932296646,129.84895355631784
C,7.75,1.9497139537925936,129.84895355631784
C,7.833333333333333,1.9380718250585711,129.84895355631784
C,7.916666666666667,1.9264762586253357,129.84895355631784
C,8,1.9149290851713141,129.84895355631784
