question,time_h,radius_cm,C,surface_radius_cm,value_origin
Q3,35.083333333333336,1.22,0.16613766710793063,2,linear_radial_interpolation_of_archived_outputs
Q3,35.083333333333336,1.24,0.16528179373232213,2,linear_radial_interpolation_of_archived_outputs
Q3,35.083333333333336,1.26,0.16442592035671361,2,linear_radial_interpolation_of_archived_outputs
Q3,35.083333333333336,1.28,0.16357004698110511,2,linear_radial_interpolation_of_archived_outputs
Q3,35.083333333333336,1.3,0.16271417360549659,2,linear_radial_interpolation_of_archived_outputs
Q3,35.083333333333336,1.3200000000000001,0.16173421366382915,2,linear_radial_interpolation_of_archived_outputs
Q3,35.083333333333336,1.3400000000000001,0.16075425372216168,2,linear_radial_interpolation_of_archived_outputs
Q3,35.083333333333336,1.3600000000000001,0.15977429378049424,2,linear_radial_interpolation_of_archived_outputs
Q3,35.083333333333336,1.3800000000000001,0.15879433383882677,2,linear_radial_interpolation_of_archived_outputs
Q3,35.083333333333336,1.4000000000000001,0.15781437389715933,2,linear_radial_interpolation_of_archived_outputs
Q3,35.083333333333336,1.4199999999999999,0.15668160466530906,2,linear_radial_interpolation_of_archived_outputs
Q3,35.083333333333336,1.4399999999999999,0.15554883543345877,2,linear_radial_interpolation_of_archived_outputs
Q3,35.083333333333336,1.46,0.1544160662016085,2,linear_radial_interpolation_of_archived_outputs
Q3,35.083333333333336,1.48,0.1532832969697582,2,linear_radial_interpolation_of_archived_outputs
Q3,35.083333333333336,1.5,0.15215052773790794,2,linear_radial_interpolation_of_archived_outputs
Q3,35.083333333333336,1.52,0.15081891083047677,2,linear_radial_interpolation_of_archived_outputs
Q3,35.083333333333336,1.54,0.14948729392304561,2,linear_radial_interpolation_of_archived_outputs
Q3,35.083333333333336,1.5600000000000001,0.14815567701561441,2,linear_radial_interpolation_of_archived_outputs
Q3,35.083333333333336,1.5800000000000001,0.14682406010818325,2,linear_radial_interpolation_of_archived_outputs
Q3,35.083333333333336,1.6000000000000001,0.14549244320075208,2,linear_radial_interpolation_of_archived_outputs
Q3,35.083333333333336,1.6200000000000001,0.14388044421219756,2,linear_radial_interpolation_of_archived_outputs
Q3,35.083333333333336,1.6400000000000001,0.14226844522364307,2,linear_radial_interpolation_of_archived_outputs
Q3,35.083333333333336,1.6600000000000001,0.14065644623508855,2,linear_radial_interpolation_of_archived_outputs
Q3,35.083333333333336,1.6799999999999999,0.13904444724653409,2,linear_radial_interpolation_of_archived_outputs
Q3,35.083333333333336,1.7,0.13743244825797957,2,linear_radial_interpolation_of_archived_outputs
Q3,35.083333333333336,1.72,0.13537040183326041,2,linear_radial_interpolation_of_archived_outputs
Q3,35.083333333333336,1.74,0.13330835540854125,2,linear_radial_interpolation_of_archived_outputs
Q3,35.083333333333336,1.76,0.13124630898382211,2,linear_radial_interpolation_of_archived_outputs
Q3,35.083333333333336,1.78,0.12918426255910295,2,linear_radial_interpolation_of_archived_outputs
Q3,35.083333333333336,1.8,0.12712221613438379,2,linear_radial_interpolation_of_archived_outputs
Q3,35.083333333333336,1.8200000000000001,0.12412705817792177,2,linear_radial_interpolation_of_archived_outputs
Q3,35.083333333333336,1.8400000000000001,0.12113190022145975,2,linear_radial_interpolation_of_archived_outputs
Q3,35.083333333333336,1.8600000000000001,0.11813674226499774,2,linear_radial_interpolation_of_archived_outputs
Q3,35.083333333333336,1.8800000000000001,0.11514158430853572,2,linear_radial_interpolation_of_archived_outputs
Q3,35.083333333333336,1.9000000000000001,0.11214642635207361,2,linear_radial_interpolation_of_archived_outputs
Q3,35.083333333333336,1.9199999999999999,0.10111822637583419,2,linear_radial_interpolation_of_archived_outputs
Q3,35.083333333333336,1.9399999999999999,0.090090026399594653,2,linear_radial_interpolation_of_archived_outputs
Q3,35.083333333333336,1.96,0.079061826423355103,2,linear_radial_interpolation_of_archived_outputs
Q3,35.083333333333336,1.98,0.068033626447115553,2,linear_radial_interpolation_of_archived_outputs
Q3,35.083333333333336,2,0.057005426470876017,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,0,0.18819806503080613,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,0.02,0.18817108008766822,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,0.040000000000000001,0.18814409514453029,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,0.059999999999999998,0.18811711020139238,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,0.080000000000000002,0.18809012525825444,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,0.10000000000000001,0.18806314031511653,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,0.12,0.18798200616874361,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,0.14000000000000001,0.18790087202237066,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,0.16,0.18781973787599773,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,0.17999999999999999,0.18773860372962478,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,0.20000000000000001,0.18765746958325186,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,0.22,0.18752164011356787,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,0.23999999999999999,0.18738581064388388,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,0.26000000000000001,0.18724998117419986,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,0.28000000000000003,0.18711415170451587,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,0.29999999999999999,0.18697832223483188,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,0.32000000000000001,0.18678685920675392,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,0.34000000000000002,0.18659539617867599,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,0.35999999999999999,0.18640393315059803,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,0.38,0.1862124701225201,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,0.40000000000000002,0.18602100709444214,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,0.41999999999999998,0.18577253514794528,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,0.44,0.1855240632014484,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,0.46000000000000002,0.18527559125495155,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,0.47999999999999998,0.18502711930845467,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,0.5,0.18477864736195782,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,0.52000000000000002,0.18447128453003533,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,0.54000000000000004,0.18416392169811285,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,0.56000000000000005,0.1838565588661904,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,0.57999999999999996,0.18354919603426792,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,0.59999999999999998,0.18324183320234544,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,0.62,0.18287308903377497,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,0.64000000000000001,0.1825043448652045,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,0.66000000000000003,0.18213560069663406,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,0.68000000000000005,0.1817668565280636,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,0.70000000000000007,0.18139811235949313,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,0.71999999999999997,0.18096474088608056,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,0.73999999999999999,0.18053136941266795,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,0.76000000000000001,0.18009799793925538,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,0.78000000000000003,0.17966462646584277,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,0.80000000000000004,0.1792312549924302,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,0.82000000000000006,0.17872904190237127,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,0.83999999999999997,0.17822682881231236,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,0.85999999999999999,0.17772461572225343,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,0.88,0.17722240263219452,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,0.90000000000000002,0.17672018954213559,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,0.92000000000000004,0.17614363943386974,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,0.94000000000000006,0.17556708932560391,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,0.95999999999999996,0.17499053921733806,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,0.97999999999999998,0.17441398910907224,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,1,0.17383743900080639,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,1.02,0.17317930433369658,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,1.04,0.17252116966658673,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,1.0600000000000001,0.17186303499947692,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,1.0800000000000001,0.17120490033236707,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,1.1000000000000001,0.17054676566525726,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,1.1200000000000001,0.16979731297484707,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,1.1400000000000001,0.16904786028443686,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,1.1599999999999999,0.16829840759402667,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,1.1799999999999999,0.16754895490361646,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,1.2,0.16679950221320627,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,1.22,0.16594531809049942,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,1.24,0.16509113396779254,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,1.26,0.16423694984508569,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,1.28,0.16338276572237881,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,1.3,0.16252858159967196,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,1.3200000000000001,0.16155051801958425,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,1.3400000000000001,0.16057245443949653,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,1.3600000000000001,0.15959439085940882,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,1.3800000000000001,0.1586163272793211,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,1.4000000000000001,0.15763826369923339,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,1.4199999999999999,0.15650763583443697,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,1.4399999999999999,0.15537700796964055,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,1.46,0.15424638010484409,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,1.48,0.15311575224004767,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,1.5,0.15198512437525125,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,1.52,0.1506559545380329,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,1.54,0.14932678470081456,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,1.5600000000000001,0.14799761486359619,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,1.5800000000000001,0.14666844502637785,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,1.6000000000000001,0.14533927518915951,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,1.6200000000000001,0.14373013581491501,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,1.6400000000000001,0.1421209964406705,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,1.6600000000000001,0.14051185706642599,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,1.6799999999999999,0.13890271769218149,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,1.7,0.13729357831793698,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,1.72,0.1352350232729814,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,1.74,0.13317646822802581,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,1.76,0.1311179131830702,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,1.78,0.12905935813811462,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,1.8,0.12700080309315903,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,1.8200000000000001,0.12401037451829802,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,1.8400000000000001,0.121019945943437,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,1.8600000000000001,0.11802951736857599,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,1.8800000000000001,0.11503908879371497,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,1.9000000000000001,0.11204866021885386,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,1.9199999999999999,0.10103302138040882,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,1.9399999999999999,0.090017382541963661,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,1.96,0.079001743703518507,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,1.98,0.067986104865073338,2,linear_radial_interpolation_of_archived_outputs
Q3,35.166666666666664,2,0.056970466026628176,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,0,0.18796066012315443,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,0.02,0.18793373343044312,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,0.040000000000000001,0.18790680673773183,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,0.059999999999999998,0.18787988004502051,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,0.080000000000000002,0.18785295335230923,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,0.10000000000000001,0.18782602665959791,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,0.12,0.18774506747542144,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,0.14000000000000001,0.18766410829124497,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,0.16,0.18758314910706853,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,0.17999999999999999,0.18750218992289205,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,0.20000000000000001,0.18742123073871558,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,0.22,0.18728569358703956,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,0.23999999999999999,0.18715015643536353,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,0.26000000000000001,0.18701461928368748,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,0.28000000000000003,0.18687908213201146,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,0.29999999999999999,0.18674354498033544,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,0.32000000000000001,0.18655249273820937,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,0.34000000000000002,0.18636144049608333,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,0.35999999999999999,0.18617038825395726,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,0.38,0.18597933601183123,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,0.40000000000000002,0.18578828376970516,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,0.41999999999999998,0.18554034271942849,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,0.44,0.18529240166915181,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,0.46000000000000002,0.18504446061887517,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,0.47999999999999998,0.18479651956859849,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,0.5,0.18454857851832182,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,0.52000000000000002,0.18424186896109737,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,0.54000000000000004,0.18393515940387292,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,0.56000000000000005,0.18362844984664844,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,0.57999999999999996,0.183321740289424,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,0.59999999999999998,0.18301503073219955,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,0.62,0.18264706525087407,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,0.64000000000000001,0.18227909976954856,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,0.66000000000000003,0.18191113428822309,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,0.68000000000000005,0.18154316880689758,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,0.70000000000000007,0.1811752033255721,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,0.71999999999999997,0.18074273995329881,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,0.73999999999999999,0.18031027658102552,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,0.76000000000000001,0.17987781320875224,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,0.78000000000000003,0.17944534983647895,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,0.80000000000000004,0.17901288646420566,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,0.82000000000000006,0.17851171614832173,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,0.83999999999999997,0.17801054583243781,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,0.85999999999999999,0.17750937551655385,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,0.88,0.17700820520066993,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,0.90000000000000002,0.176507034884786,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,0.92000000000000004,0.17593166916579908,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,0.94000000000000006,0.17535630344681213,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,0.95999999999999996,0.17478093772782521,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,0.97999999999999998,0.17420557200883827,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,1,0.17363020628985135,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,1.02,0.17297340688934049,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,1.04,0.17231660748882965,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,1.0600000000000001,0.17165980808831879,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,1.0800000000000001,0.17100300868780796,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,1.1000000000000001,0.1703462092872971,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,1.1200000000000001,0.16959825531022199,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,1.1400000000000001,0.16885030133314685,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,1.1599999999999999,0.16810234735607174,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,1.1799999999999999,0.1673543933789966,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,1.2,0.16660643940192149,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,1.22,0.16575393491147306,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,1.24,0.16490143042102459,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,1.26,0.16404892593057616,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,1.28,0.16319642144012769,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,1.3,0.16234391694967926,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,1.3200000000000001,0.16136773902006246,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,1.3400000000000001,0.16039156109044567,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,1.3600000000000001,0.15941538316082887,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,1.3800000000000001,0.15843920523121208,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,1.4000000000000001,0.15746302730159531,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,1.4199999999999999,0.15633452882626994,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,1.4399999999999999,0.15520603035094457,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,1.46,0.15407753187561923,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,1.48,0.15294903340029387,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,1.5,0.1518205349249685,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,1.52,0.150493798629833,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,1.54,0.14916706233469751,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,1.5600000000000001,0.14784032603956201,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,1.5800000000000001,0.14651358974442652,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,1.6000000000000001,0.14518685344929103,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,1.6200000000000001,0.14358055810899259,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,1.6400000000000001,0.14197426276869413,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,1.6600000000000001,0.14036796742839569,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,1.6799999999999999,0.13876167208809725,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,1.7,0.13715537674779882,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,1.72,0.13510029442370372,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,1.74,0.13304521209960865,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,1.76,0.13099012977551355,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,1.78,0.12893504745141848,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,1.8,0.12687996512732339,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,1.8200000000000001,0.1238942414038597,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,1.8400000000000001,0.120908517680396,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,1.8600000000000001,0.11792279395693231,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,1.8800000000000001,0.11493707023346862,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,1.9000000000000001,0.11195134651000484,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,1.9199999999999999,0.1009482346893581,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,1.9399999999999999,0.08994512286871123,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,1.96,0.078942011048064364,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,1.98,0.067938899227417499,2,linear_radial_interpolation_of_archived_outputs
Q3,35.25,2,0.056935787406770626,2,linear_radial_interpolation_of_archived_outputs
Q3,35.333333333333336,0,0.18772448026400518,2,linear_radial_interpolation_of_archived_outputs
Q3,35.333333333333336,0.02,0.18769761147750197,2,linear_radial_interpolation_of_archived_outputs
Q3,35.333333333333336,0.040000000000000001,0.18767074269099879,2,linear_radial_interpolation_of_archived_outputs
Q3,35.333333333333336,0.059999999999999998,0.18764387390449558,2,linear_radial_interpolation_of_archived_outputs
Q3,35.333333333333336,0.080000000000000002,0.1876170051179924,2,linear_radial_interpolation_of_archived_outputs
Q3,35.333333333333336,0.10000000000000001,0.18759013633148919,2,linear_radial_interpolation_of_archived_outputs
Q3,35.333333333333336,0.12,0.18750935107606229,2,linear_radial_interpolation_of_archived_outputs
Q3,35.333333333333336,0.14000000000000001,0.18742856582063538,2,linear_radial_interpolation_of_archived_outputs
Q3,35.333333333333336,0.16,0.18734778056520851,2,linear_radial_interpolation_of_archived_outputs
Q3,35.333333333333336,0.17999999999999999,0.18726699530978161,2,linear_radial_interpolation_of_archived_outputs
Q3,35.333333333333336,0.20000000000000001,0.18718621005435471,2,linear_radial_interpolation_of_archived_outputs
Q3,35.333333333333336,0.22,0.18705096349558226,2,linear_radial_interpolation_of_archived_outputs
Q3,35.333333333333336,0.23999999999999999,0.18691571693680981,2,linear_radial_interpolation_of_archived_outputs
Q3,35.333333333333336,0.26000000000000001,0.18678047037803733,2,linear_radial_interpolation_of_archived_outputs
Q3,35.333333333333336,0.28000000000000003,0.18664522381926488,2,linear_radial_interpolation_of_archived_outputs
Q3,35.333333333333336,0.29999999999999999,0.18650997726049243,2,linear_radial_interpolation_of_archived_outputs
Q3,35.333333333333336,0.32000000000000001,0.18631933338332035,2,linear_radial_interpolation_of_archived_outputs
Q3,35.333333333333336,0.34000000000000002,0.1861286895061483,2,linear_radial_interpolation_of_archived_outputs
Q3,35.333333333333336,0.35999999999999999,0.18593804562897623,2,linear_radial_interpolation_of_archived_outputs
Q3,35.333333333333336,0.38,0.18574740175180418,2,linear_radial_interpolation_of_archived_outputs
Q3,35.333333333333336,0.40000000000000002,0.18555675787463211,2,linear_radial_interpolation_of_archived_outputs
Q3,35.333333333333336,0.41999999999999998,0.18530934459734061,2,linear_radial_interpolation_of_archived_outputs
Q3,35.333333333333336,0.44,0.18506193132004908,2,linear_radial_interpolation_of_archived_outputs
Q3,35.333333333333336,0.46000000000000002,0.18481451804275759,2,linear_radial_interpolation_of_archived_outputs
Q3,35.333333333333336,0.47999999999999998,0.18456710476546606,2,linear_radial_interpolation_of_archived_outputs
Q3,35.333333333333336,0.5,0.18431969148817456,2,linear_radial_interpolation_of_archived_outputs
Q3,35.333333333333336,0.52000000000000002,0.1840136313712617,2,linear_radial_interpolation_of_archived_outputs
Q3,35.333333333333336,0.54000000000000004,0.18370757125434883,2,linear_radial_interpolation_of_archived_outputs
Q3,35.333333333333336,0.56000000000000005,0.18340151113743597,2,linear_radial_interpolation_of_archived_outputs
Q3,35.333333333333336,0.57999999999999996,0.1830954510205231,2,linear_radial_interpolation_of_archived_outputs
Q3,35.333333333333336,0.59999999999999998,0.18278939090361024,2,linear_radial_interpolation_of_archived_outputs
Q3,35.333333333333336,0.62,0.18242219955183062,2,linear_radial_interpolation_of_archived_outputs
Q3,35.333333333333336,0.64000000000000001,0.18205500820005097,2,linear_radial_interpolation_of_archived_outputs
Q3,35.333333333333336,0.66000000000000003,0.18168781684827134,2,linear_radial_interpolation_of_archived_outputs
Q3,35.333333333333336,0.68000000000000005,0.18132062549649169,2,linear_radial_interpolation_of_archived_outputs
Q3,35.333333333333336,0.70000000000000007,0.18095343414471207,2,linear_radial_interpolation_of_archived_outputs
Q3,35.333333333333336,0.71999999999999997,0.18052187357618599,2,linear_radial_interpolation_of_archived_outputs
Q3,35.333333333333336,0.73999999999999999,0.18009031300765987,2,linear_radial_interpolation_of_archived_outputs
Q3,35.333333333333336,0.76000000000000001,0.17965875243913379,2,linear_radial_interpolation_of_archived_outputs
Q3,35.333333333333336,0.78000000000000003,0.17922719187060768,2,linear_radial_interpolation_of_archived_outputs
Q3,35.333333333333336,0.80000000000000004,0.17879563130208159,2,linear_radial_interpolation_of_archived_outputs
Q3,35.333333333333336,0.82000000000000006,0.17829549770128841,2,linear_radial_interpolation_of_archived_outputs
Q3,35.333333333333336,0.83999999999999997,0.17779536410049521,2,linear_radial_interpolation_of_archived_outputs
